transaction_id,timestamp,atm_id,bank_id,account_id,transaction_type,amount,status,failed_pin_attempts,is_fraud
TXN014272,2026-01-29 21:40:49,ATM1359,BANK05,ACC102353,WITHDRAWAL,1000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN003194,2026-01-29 21:41:09,ATM1389,BANK04,ACC102923,WITHDRAWAL,1000,SUCCESS,0,0
TXN002386,2026-01-29 21:41:21,ATM1014,BANK06,ACC107165,WITHDRAWAL,500,SUCCESS,0,0
TXN013633,2026-01-29 21:43:02,ATM1393,BANK01,ACC104275,WITHDRAWAL,2000,SUCCESS,0,0
TXN025863,2026-01-29 21:43:17,ATM1169,BANK10,ACC106562,WITHDRAWAL,2000,SUCCESS,0,0
TXN015331,2026-01-29 21:49:07,ATM1434,BANK03,ACC106371,WITHDRAWAL,5000,SUCCESS,0,0
TXN025717,2026-01-29 21:53:12,ATM1489,BANK01,ACC105868,WITHDRAWAL,5000,SUCCESS,0,0
TXN026037,2026-01-29 21:54:12,ATM1499,BANK06,ACC107600,WITHDRAWAL,5000,SUCCESS,0,0
TXN024524,2026-01-29 21:57:55,ATM1158,BANK09,ACC107354,WITHDRAWAL,5000,SUCCESS,0,0
TXN015836,2026-01-29 22:00:25,ATM1336,BANK04,ACC102187,WITHDRAWAL,1000,SUCCESS,1,0
TXN029961,2026-01-29 22:15:15,ATM1444,BANK09,ACC_MULE_2043,WITHDRAWAL,20000,FAILED_LIMIT_EXCEEDED,0,1
TXN018912,2026-01-29 22:17:38,ATM1035,BANK08,ACC102208,WITHDRAWAL,4000,SUCCESS,0,0
TXN020159,2026-01-29 22:19:50,ATM1180,BANK07,ACC100649,WITHDRAWAL,2000,SUCCESS,0,0
TXN013786,2026-01-29 22:21:06,ATM1381,BANK05,ACC105286,WITHDRAWAL,4000,SUCCESS,0,0
TXN001264,2026-01-29 22:23:02,ATM1470,BANK09,ACC102009,WITHDRAWAL,3000,SUCCESS,0,0
TXN001415,2026-01-29 22:28:18,ATM1087,BANK04,ACC105958,WITHDRAWAL,1000,SUCCESS,0,0
TXN027208,2026-01-29 22:28:25,ATM1032,BANK04,ACC105626,WITHDRAWAL,2000,SUCCESS,0,0
TXN016627,2026-01-29 22:31:50,ATM1256,BANK04,ACC100442,WITHDRAWAL,1000,SUCCESS,0,0
TXN021652,2026-01-29 22:34:09,ATM1028,BANK08,ACC101530,WITHDRAWAL,3000,SUCCESS,0,0
TXN029487,2026-01-29 22:35:56,ATM1230,BANK05,ACC104521,WITHDRAWAL,2000,SUCCESS,0,0
TXN012489,2026-01-29 22:36:17,ATM1153,BANK06,ACC107081,WITHDRAWAL,2000,SUCCESS,0,0
TXN018292,2026-01-29 22:37:19,ATM1452,BANK10,ACC104163,WITHDRAWAL,1000,SUCCESS,0,0
TXN018300,2026-01-29 22:37:25,ATM1217,BANK06,ACC106741,WITHDRAWAL,5000,SUCCESS,0,0
TXN009814,2026-01-29 22:37:56,ATM1025,BANK04,ACC101140,WITHDRAWAL,5000,SUCCESS,0,0
TXN013976,2026-01-29 22:41:03,ATM1249,BANK07,ACC102132,WITHDRAWAL,4000,SUCCESS,0,0
TXN015961,2026-01-29 22:42:43,ATM1127,BANK07,ACC102614,WITHDRAWAL,1000,SUCCESS,0,0
TXN025245,2026-01-29 22:42:46,ATM1445,BANK01,ACC103252,WITHDRAWAL,2000,SUCCESS,0,0
TXN004328,2026-01-29 22:46:03,ATM1319,BANK01,ACC107670,WITHDRAWAL,500,SUCCESS,0,0
TXN022508,2026-01-29 22:49:10,ATM1267,BANK08,ACC100627,WITHDRAWAL,1500,SUCCESS,0,0
TXN014062,2026-01-29 22:49:50,ATM1244,BANK08,ACC106991,WITHDRAWAL,3000,SUCCESS,0,0
TXN004320,2026-01-29 22:55:59,ATM1228,BANK06,ACC103720,WITHDRAWAL,2000,SUCCESS,0,0
TXN005283,2026-01-29 22:56:15,ATM1256,BANK04,ACC104072,WITHDRAWAL,2000,SUCCESS,0,0
TXN015514,2026-01-29 22:57:47,ATM1214,BANK02,ACC103573,WITHDRAWAL,500,SUCCESS,0,0
TXN002010,2026-01-29 23:04:52,ATM1023,BANK05,ACC102025,WITHDRAWAL,4000,SUCCESS,0,0
TXN009059,2026-01-29 23:06:59,ATM1024,BANK06,ACC100376,WITHDRAWAL,500,SUCCESS,1,0
TXN002921,2026-01-29 23:09:26,ATM1066,BANK08,ACC101749,WITHDRAWAL,1000,SUCCESS,0,0
TXN017735,2026-01-29 23:12:18,ATM1165,BANK07,ACC101013,WITHDRAWAL,3000,SUCCESS,0,0
TXN014370,2026-01-29 23:13:33,ATM1291,BANK09,ACC101759,WITHDRAWAL,500,FAILED_INSUFFICIENT_FUNDS,0,0
TXN017435,2026-01-29 23:19:21,ATM1352,BANK07,ACC101623,WITHDRAWAL,5000,SUCCESS,0,0
TXN015680,2026-01-29 23:25:09,ATM1389,BANK04,ACC105331,WITHDRAWAL,500,SUCCESS,0,0
TXN024011,2026-01-29 23:28:37,ATM1483,BANK02,ACC102177,WITHDRAWAL,1000,SUCCESS,0,0
TXN024471,2026-01-29 23:29:09,ATM1354,BANK03,ACC107197,WITHDRAWAL,2000,SUCCESS,0,0
TXN008149,2026-01-29 23:40:21,ATM1041,BANK03,ACC103499,WITHDRAWAL,4000,SUCCESS,0,0
TXN007736,2026-01-29 23:42:25,ATM1329,BANK10,ACC100322,WITHDRAWAL,500,SUCCESS,0,0
TXN020464,2026-01-29 23:47:03,ATM1483,BANK02,ACC102615,WITHDRAWAL,2000,SUCCESS,0,0
TXN001392,2026-01-29 23:47:07,ATM1031,BANK06,ACC102797,WITHDRAWAL,3000,SUCCESS,0,0
TXN023829,2026-01-29 23:56:24,ATM1338,BANK09,ACC100419,WITHDRAWAL,1500,SUCCESS,0,0
TXN021600,2026-01-29 23:57:52,ATM1423,BANK06,ACC106928,WITHDRAWAL,1500,SUCCESS,0,0
TXN023267,2026-01-29 23:58:32,ATM1367,BANK02,ACC100728,WITHDRAWAL,2000,SUCCESS,0,0
TXN013416,2026-01-29 23:58:56,ATM1495,BANK05,ACC104877,WITHDRAWAL,1000,SUCCESS,0,0
TXN028179,2026-01-30 00:02:58,ATM1358,BANK03,ACC104948,WITHDRAWAL,1000,SUCCESS,0,0
TXN004056,2026-01-30 00:16:05,ATM1345,BANK09,ACC104676,WITHDRAWAL,1000,SUCCESS,0,0
TXN023073,2026-01-30 00:17:33,ATM1144,BANK08,ACC100302,WITHDRAWAL,1500,SUCCESS,0,0
TXN007490,2026-01-30 00:22:39,ATM1186,BANK08,ACC107460,WITHDRAWAL,1000,SUCCESS,0,0
TXN012245,2026-01-30 00:25:55,ATM1153,BANK06,ACC104099,WITHDRAWAL,10000,SUCCESS,0,0
TXN024421,2026-01-30 00:26:05,ATM1460,BANK05,ACC105462,WITHDRAWAL,2000,SUCCESS,0,0
TXN026022,2026-01-30 00:27:12,ATM1475,BANK09,ACC102445,WITHDRAWAL,1500,SUCCESS,0,0
TXN027293,2026-01-30 00:32:10,ATM1385,BANK05,ACC107046,WITHDRAWAL,2000,SUCCESS,0,0
TXN029794,2026-01-30 00:35:56,ATM1215,BANK08,ACC103173,WITHDRAWAL,500,SUCCESS,0,0
TXN027800,2026-01-30 00:39:14,ATM1427,BANK08,ACC_MULE_2024,WITHDRAWAL,8000,SUCCESS,1,1
TXN016100,2026-01-30 00:39:40,ATM1227,BANK08,ACC107168,WITHDRAWAL,1500,SUCCESS,1,0
TXN014570,2026-01-30 00:49:40,ATM1262,BANK09,ACC106568,WITHDRAWAL,1000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN025360,2026-01-30 00:52:03,ATM1458,BANK07,ACC103919,WITHDRAWAL,2000,SUCCESS,0,0
TXN015920,2026-01-30 00:54:00,ATM1094,BANK01,ACC106344,WITHDRAWAL,5000,SUCCESS,0,0
TXN008154,2026-01-30 01:00:47,ATM1093,BANK03,ACC104962,WITHDRAWAL,500,SUCCESS,0,0
TXN020850,2026-01-30 01:03:10,ATM1291,BANK09,ACC103232,WITHDRAWAL,4000,SUCCESS,1,0
TXN024575,2026-01-30 01:04:19,ATM1194,BANK09,ACC101642,WITHDRAWAL,1500,SUCCESS,0,0
TXN001346,2026-01-30 01:09:06,ATM1498,BANK03,ACC107555,WITHDRAWAL,2000,SUCCESS,0,0
TXN015566,2026-01-30 01:17:24,ATM1272,BANK01,ACC107113,WITHDRAWAL,500,SUCCESS,0,0
TXN014754,2026-01-30 01:23:10,ATM1369,BANK06,ACC100576,WITHDRAWAL,4000,SUCCESS,0,0
TXN029033,2026-01-30 01:26:17,ATM1118,BANK05,ACC103358,WITHDRAWAL,3000,SUCCESS,0,0
TXN005083,2026-01-30 01:26:22,ATM1342,BANK05,ACC100542,WITHDRAWAL,5000,SUCCESS,0,0
TXN025594,2026-01-30 01:32:13,ATM1393,BANK01,ACC103018,WITHDRAWAL,3000,SUCCESS,0,0
TXN003842,2026-01-30 01:36:34,ATM1166,BANK10,ACC107583,WITHDRAWAL,2000,SUCCESS,0,0
TXN022194,2026-01-30 01:37:15,ATM1399,BANK03,ACC102411,WITHDRAWAL,3000,SUCCESS,0,0
TXN028012,2026-01-30 01:38:08,ATM1372,BANK03,ACC106673,WITHDRAWAL,2000,SUCCESS,0,0
TXN010816,2026-01-30 01:43:39,ATM1445,BANK01,ACC102962,WITHDRAWAL,1000,SUCCESS,0,0
TXN005909,2026-01-30 01:44:05,ATM1500,BANK07,ACC104294,WITHDRAWAL,3000,SUCCESS,0,0
TXN015542,2026-01-30 01:48:28,ATM1103,BANK10,ACC104506,WITHDRAWAL,3000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN003301,2026-01-30 01:48:54,ATM1331,BANK09,ACC105639,WITHDRAWAL,2000,SUCCESS,0,0
TXN029998,2026-01-30 01:50:37,ATM1186,BANK08,ACC100812,WITHDRAWAL,500,SUCCESS,0,0
TXN017934,2026-01-30 01:52:26,ATM1149,BANK09,ACC103725,WITHDRAWAL,1000,SUCCESS,0,0
TXN029608,2026-01-30 01:55:15,ATM1379,BANK02,ACC102198,WITHDRAWAL,1500,SUCCESS,0,0
TXN029480,2026-01-30 01:57:02,ATM1465,BANK09,ACC101348,WITHDRAWAL,2000,SUCCESS,0,0
TXN027044,2026-01-30 01:59:40,ATM1085,BANK09,ACC_MULE_2066,WITHDRAWAL,20000,FAILED_LIMIT_EXCEEDED,0,1
TXN029435,2026-01-30 02:00:26,ATM1129,BANK03,ACC100323,WITHDRAWAL,2000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN016875,2026-01-30 02:05:38,ATM1485,BANK03,ACC_MULE_2006,WITHDRAWAL,20000,FAILED_LIMIT_EXCEEDED,0,1
TXN008599,2026-01-30 02:07:10,ATM1386,BANK07,ACC104137,WITHDRAWAL,4000,SUCCESS,0,0
TXN029921,2026-01-30 02:08:40,ATM1358,BANK03,ACC100691,WITHDRAWAL,2000,SUCCESS,0,0
TXN008926,2026-01-30 02:13:30,ATM1077,BANK06,ACC106820,WITHDRAWAL,3000,SUCCESS,0,0
TXN010854,2026-01-30 02:14:11,ATM1004,BANK02,ACC101733,WITHDRAWAL,1000,SUCCESS,0,0
TXN017163,2026-01-30 02:17:00,ATM1013,BANK02,ACC107166,WITHDRAWAL,1000,SUCCESS,0,0
TXN004330,2026-01-30 02:19:07,ATM1184,BANK09,ACC101426,WITHDRAWAL,1500,SUCCESS,0,0
TXN011817,2026-01-30 02:21:01,ATM1431,BANK09,ACC103223,WITHDRAWAL,20000,SUCCESS,1,1
TXN025625,2026-01-30 02:26:05,ATM1068,BANK09,ACC101814,WITHDRAWAL,500,SUCCESS,0,0
TXN002058,2026-01-30 02:34:08,ATM1419,BANK02,ACC100660,WITHDRAWAL,2000,SUCCESS,0,0
TXN003470,2026-01-30 02:37:46,ATM1290,BANK02,ACC106839,WITHDRAWAL,2000,SUCCESS,0,0
TXN015412,2026-01-30 02:40:47,ATM1188,BANK06,ACC100166,WITHDRAWAL,5000,SUCCESS,0,0
TXN016295,2026-01-30 02:41:59,ATM1300,BANK03,ACC_MULE_2035,WITHDRAWAL,10000,SUCCESS,0,1
TXN021181,2026-01-30 02:44:49,ATM1477,BANK09,ACC106897,WITHDRAWAL,1500,SUCCESS,0,0
TXN001959,2026-01-30 02:46:30,ATM1258,BANK02,ACC107882,WITHDRAWAL,2000,SUCCESS,1,0
TXN025067,2026-01-30 02:48:38,ATM1292,BANK07,ACC106870,WITHDRAWAL,4000,SUCCESS,0,0
TXN000694,2026-01-30 02:52:03,ATM1410,BANK06,ACC100911,WITHDRAWAL,1000,SUCCESS,0,0
TXN029926,2026-01-30 02:52:17,ATM1257,BANK08,ACC106562,WITHDRAWAL,500,SUCCESS,0,0
TXN009224,2026-01-30 02:54:27,ATM1120,BANK10,ACC104899,WITHDRAWAL,1000,SUCCESS,0,0
TXN014149,2026-01-30 02:54:59,ATM1195,BANK05,ACC107914,WITHDRAWAL,2000,SUCCESS,0,0
TXN025155,2026-01-30 02:55:18,ATM1291,BANK09,ACC103121,WITHDRAWAL,3000,SUCCESS,0,0
TXN021529,2026-01-30 02:56:14,ATM1257,BANK08,ACC101992,WITHDRAWAL,2000,SUCCESS,0,0
TXN002784,2026-01-30 03:00:11,ATM1390,BANK04,ACC107501,WITHDRAWAL,4000,SUCCESS,0,0
TXN006863,2026-01-30 03:00:23,ATM1145,BANK04,ACC100854,WITHDRAWAL,10000,SUCCESS,0,0
TXN002294,2026-01-30 03:04:31,ATM1415,BANK02,ACC100064,WITHDRAWAL,1000,SUCCESS,0,0
TXN026359,2026-01-30 03:06:40,ATM1033,BANK06,ACC105260,WITHDRAWAL,1500,SUCCESS,0,0
TXN020952,2026-01-30 03:07:30,ATM1057,BANK05,ACC105853,WITHDRAWAL,1000,SUCCESS,0,0
TXN028022,2026-01-30 03:10:23,ATM1005,BANK01,ACC104404,WITHDRAWAL,2000,SUCCESS,0,0
TXN005523,2026-01-30 03:11:32,ATM1336,BANK04,ACC101309,WITHDRAWAL,4000,SUCCESS,1,0
TXN015221,2026-01-30 03:13:30,ATM1293,BANK08,ACC104569,WITHDRAWAL,2000,SUCCESS,0,0
TXN023607,2026-01-30 03:13:57,ATM1290,BANK02,ACC105099,WITHDRAWAL,1500,SUCCESS,0,0
TXN012457,2026-01-30 03:16:08,ATM1145,BANK04,ACC105646,WITHDRAWAL,3000,SUCCESS,0,0
TXN011411,2026-01-30 03:16:56,ATM1225,BANK03,ACC102796,WITHDRAWAL,2000,SUCCESS,0,0
TXN014769,2026-01-30 03:18:12,ATM1386,BANK07,ACC104155,WITHDRAWAL,1500,SUCCESS,0,0
TXN013521,2026-01-30 03:18:18,ATM1001,BANK02,ACC102716,WITHDRAWAL,500,SUCCESS,0,0
TXN002772,2026-01-30 03:23:03,ATM1327,BANK03,ACC100776,WITHDRAWAL,3000,SUCCESS,0,0
TXN010591,2026-01-30 03:23:44,ATM1500,BANK07,ACC_MULE_2041,WITHDRAWAL,8000,SUCCESS,2,1
TXN002717,2026-01-30 03:31:27,ATM1270,BANK03,ACC103120,WITHDRAWAL,5000,SUCCESS,0,0
TXN012879,2026-01-30 03:42:40,ATM1262,BANK09,ACC103569,WITHDRAWAL,500,SUCCESS,0,0
TXN002209,2026-01-30 03:42:44,ATM1427,BANK08,ACC101901,WITHDRAWAL,500,SUCCESS,0,0
TXN005830,2026-01-30 03:46:14,ATM1195,BANK05,ACC103512,WITHDRAWAL,3000,SUCCESS,0,0
TXN009023,2026-01-30 03:46:53,ATM1332,BANK02,ACC106375,WITHDRAWAL,5000,SUCCESS,0,0
TXN002239,2026-01-30 03:52:21,ATM1481,BANK10,ACC105045,WITHDRAWAL,2000,SUCCESS,0,0
TXN003708,2026-01-30 03:54:16,ATM1336,BANK04,ACC103918,WITHDRAWAL,2000,SUCCESS,1,0
TXN008788,2026-01-30 04:00:36,ATM1047,BANK06,ACC107094,WITHDRAWAL,2000,SUCCESS,0,0
TXN007319,2026-01-30 04:04:46,ATM1452,BANK10,ACC104565,WITHDRAWAL,1000,SUCCESS,0,0
TXN020102,2026-01-30 04:04:46,ATM1237,BANK01,ACC106291,WITHDRAWAL,500,SUCCESS,0,0
TXN022548,2026-01-30 04:04:59,ATM1363,BANK08,ACC104306,WITHDRAWAL,500,SUCCESS,0,0
TXN017390,2026-01-30 04:09:22,ATM1100,BANK04,ACC106477,WITHDRAWAL,1000,SUCCESS,0,0
TXN013544,2026-01-30 04:10:24,ATM1085,BANK09,ACC_MULE_2003,WITHDRAWAL,8000,SUCCESS,0,1
TXN001790,2026-01-30 04:10:26,ATM1275,BANK10,ACC106689,WITHDRAWAL,1000,SUCCESS,0,0
TXN004302,2026-01-30 04:10:54,ATM1073,BANK09,ACC102118,WITHDRAWAL,1000,SUCCESS,0,0
TXN025345,2026-01-30 04:11:19,ATM1272,BANK01,ACC105934,WITHDRAWAL,3000,SUCCESS,0,0
TXN022110,2026-01-30 04:12:26,ATM1292,BANK07,ACC101888,WITHDRAWAL,1000,SUCCESS,0,0
TXN027818,2026-01-30 04:16:13,ATM1469,BANK05,ACC102753,WITHDRAWAL,4000,SUCCESS,0,0
TXN020940,2026-01-30 04:19:00,ATM1097,BANK09,ACC102877,WITHDRAWAL,3000,SUCCESS,0,0
TXN019950,2026-01-30 04:20:59,ATM1448,BANK02,ACC106659,WITHDRAWAL,2000,SUCCESS,0,0
TXN008740,2026-01-30 04:29:46,ATM1339,BANK02,ACC107700,WITHDRAWAL,10000,FAILED_LIMIT_EXCEEDED,1,1
TXN024840,2026-01-30 04:33:52,ATM1407,BANK05,ACC104814,WITHDRAWAL,3000,SUCCESS,0,0
TXN022172,2026-01-30 04:36:47,ATM1404,BANK09,ACC_MULE_2084,WITHDRAWAL,8000,SUCCESS,1,1
TXN028313,2026-01-30 04:38:49,ATM1196,BANK05,ACC106776,WITHDRAWAL,3000,SUCCESS,0,0
TXN028785,2026-01-30 04:39:48,ATM1339,BANK02,ACC106412,WITHDRAWAL,1000,SUCCESS,0,0
TXN014675,2026-01-30 04:39:54,ATM1380,BANK10,ACC101231,WITHDRAWAL,1500,FAILED_INSUFFICIENT_FUNDS,0,0
TXN027452,2026-01-30 04:42:54,ATM1204,BANK10,ACC102501,WITHDRAWAL,3000,SUCCESS,0,0
TXN020215,2026-01-30 04:42:54,ATM1212,BANK09,ACC103283,WITHDRAWAL,1000,SUCCESS,0,0
TXN019688,2026-01-30 04:46:18,ATM1192,BANK08,ACC105367,WITHDRAWAL,500,SUCCESS,0,0
TXN012450,2026-01-30 04:51:12,ATM1450,BANK05,ACC103560,WITHDRAWAL,500,FAILED_INSUFFICIENT_FUNDS,0,0
TXN023567,2026-01-30 04:51:47,ATM1077,BANK06,ACC102221,WITHDRAWAL,1000,SUCCESS,0,0
TXN009633,2026-01-30 04:53:37,ATM1154,BANK07,ACC101312,WITHDRAWAL,500,SUCCESS,0,0
TXN021324,2026-01-30 04:55:08,ATM1489,BANK01,ACC105463,WITHDRAWAL,500,SUCCESS,0,0
TXN008353,2026-01-30 04:56:28,ATM1188,BANK06,ACC107713,WITHDRAWAL,3000,SUCCESS,0,0
TXN009427,2026-01-30 04:58:01,ATM1020,BANK01,ACC103648,WITHDRAWAL,4000,SUCCESS,0,0
TXN015158,2026-01-30 05:00:12,ATM1100,BANK04,ACC100554,WITHDRAWAL,5000,SUCCESS,0,0
TXN022859,2026-01-30 05:01:46,ATM1114,BANK05,ACC103445,WITHDRAWAL,1000,SUCCESS,0,0
TXN019538,2026-01-30 05:01:47,ATM1204,BANK10,ACC103517,WITHDRAWAL,1500,SUCCESS,0,0
TXN001446,2026-01-30 05:02:23,ATM1157,BANK07,ACC104378,WITHDRAWAL,500,SUCCESS,0,0
TXN018310,2026-01-30 05:02:58,ATM1081,BANK04,ACC101737,WITHDRAWAL,3000,SUCCESS,0,0
TXN011796,2026-01-30 05:03:04,ATM1005,BANK01,ACC102312,WITHDRAWAL,500,SUCCESS,0,0
TXN023201,2026-01-30 05:05:38,ATM1301,BANK05,ACC107953,WITHDRAWAL,5000,SUCCESS,0,0
TXN004298,2026-01-30 05:13:07,ATM1432,BANK04,ACC104893,WITHDRAWAL,1000,SUCCESS,0,0
TXN017374,2026-01-30 05:14:46,ATM1141,BANK04,ACC100958,WITHDRAWAL,2000,SUCCESS,0,0
TXN007660,2026-01-30 05:23:49,ATM1277,BANK05,ACC107832,WITHDRAWAL,500,SUCCESS,0,0
TXN000328,2026-01-30 05:27:25,ATM1402,BANK02,ACC103304,WITHDRAWAL,2000,SUCCESS,0,0
TXN015189,2026-01-30 05:27:27,ATM1359,BANK05,ACC105075,WITHDRAWAL,2000,SUCCESS,1,0
TXN024713,2026-01-30 05:29:21,ATM1083,BANK05,ACC105610,WITHDRAWAL,500,SUCCESS,0,0
TXN005021,2026-01-30 05:31:21,ATM1465,BANK09,ACC107606,WITHDRAWAL,2000,SUCCESS,0,0
TXN000876,2026-01-30 05:34:05,ATM1478,BANK05,ACC105599,WITHDRAWAL,1000,SUCCESS,0,0
TXN008317,2026-01-30 05:37:50,ATM1367,BANK02,ACC102785,WITHDRAWAL,1500,SUCCESS,0,0
TXN004895,2026-01-30 05:44:35,ATM1254,BANK04,ACC107203,WITHDRAWAL,2000,SUCCESS,0,0
TXN007657,2026-01-30 05:45:10,ATM1372,BANK03,ACC106046,WITHDRAWAL,2000,SUCCESS,0,0
TXN016594,2026-01-30 05:47:06,ATM1209,BANK08,ACC100534,WITHDRAWAL,1000,SUCCESS,0,0
TXN001649,2026-01-30 05:49:07,ATM1104,BANK05,ACC107225,WITHDRAWAL,1000,SUCCESS,0,0
TXN002494,2026-01-30 05:49:29,ATM1119,BANK09,ACC106551,WITHDRAWAL,5000,SUCCESS,1,0
TXN029528,2026-01-30 05:51:51,ATM1031,BANK06,ACC102040,WITHDRAWAL,2000,SUCCESS,0,0
TXN021146,2026-01-30 05:52:13,ATM1415,BANK02,ACC102565,WITHDRAWAL,1500,SUCCESS,0,0
TXN000499,2026-01-30 05:53:32,ATM1464,BANK01,ACC102705,WITHDRAWAL,500,SUCCESS,0,0
TXN022117,2026-01-30 05:54:41,ATM1392,BANK03,ACC104327,WITHDRAWAL,500,SUCCESS,0,0
TXN025949,2026-01-30 06:01:45,ATM1383,BANK08,ACC100081,WITHDRAWAL,2000,SUCCESS,0,0
TXN010506,2026-01-30 06:05:28,ATM1398,BANK06,ACC101736,WITHDRAWAL,10000,SUCCESS,0,0
TXN017510,2026-01-30 06:06:30,ATM1232,BANK07,ACC105800,WITHDRAWAL,1000,SUCCESS,0,0
TXN002930,2026-01-30 06:07:44,ATM1371,BANK04,ACC106132,WITHDRAWAL,10000,SUCCESS,0,0
TXN005180,2026-01-30 06:09:38,ATM1308,BANK02,ACC104688,WITHDRAWAL,8000,FAILED_LIMIT_EXCEEDED,3,1
TXN000821,2026-01-30 06:09:42,ATM1124,BANK05,ACC103893,WITHDRAWAL,2000,SUCCESS,0,0
TXN025244,2026-01-30 06:16:07,ATM1369,BANK06,ACC101482,WITHDRAWAL,1000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN028464,2026-01-30 06:17:50,ATM1217,BANK06,ACC107640,WITHDRAWAL,3000,SUCCESS,0,0
TXN029430,2026-01-30 06:18:05,ATM1298,BANK07,ACC106207,WITHDRAWAL,500,SUCCESS,0,0
TXN020027,2026-01-30 06:19:25,ATM1324,BANK09,ACC104079,WITHDRAWAL,1000,SUCCESS,0,0
TXN017930,2026-01-30 06:20:45,ATM1255,BANK07,ACC104008,WITHDRAWAL,2000,SUCCESS,0,0
TXN021145,2026-01-30 06:20:48,ATM1336,BANK04,ACC105189,WITHDRAWAL,2000,SUCCESS,0,0
TXN009601,2026-01-30 06:20:58,ATM1431,BANK09,ACC103585,WITHDRAWAL,500,SUCCESS,0,0
TXN002909,2026-01-30 06:21:30,ATM1039,BANK03,ACC104452,WITHDRAWAL,500,SUCCESS,0,0
TXN010275,2026-01-30 06:27:02,ATM1263,BANK08,ACC107576,WITHDRAWAL,1000,SUCCESS,0,0
TXN009198,2026-01-30 06:28:34,ATM1220,BANK08,ACC104473,WITHDRAWAL,1500,SUCCESS,0,0
TXN023661,2026-01-30 06:40:21,ATM1408,BANK06,ACC103551,WITHDRAWAL,3000,SUCCESS,1,0
TXN009997,2026-01-30 06:43:54,ATM1123,BANK01,ACC106674,WITHDRAWAL,500,SUCCESS,0,0
TXN004945,2026-01-30 06:45:21,ATM1070,BANK01,ACC105555,WITHDRAWAL,2000,SUCCESS,0,0
TXN027162,2026-01-30 06:46:17,ATM1189,BANK10,ACC104214,WITHDRAWAL,500,SUCCESS,1,0
TXN005545,2026-01-30 06:48:09,ATM1305,BANK09,ACC101050,WITHDRAWAL,3000,SUCCESS,1,0
TXN009482,2026-01-30 06:54:47,ATM1184,BANK09,ACC101357,WITHDRAWAL,1500,SUCCESS,0,0
TXN021207,2026-01-30 06:58:20,ATM1007,BANK04,ACC101651,WITHDRAWAL,2000,SUCCESS,0,0
TXN007655,2026-01-30 07:05:56,ATM1011,BANK07,ACC102009,WITHDRAWAL,2000,SUCCESS,0,0
TXN004064,2026-01-30 07:07:30,ATM1050,BANK03,ACC106593,WITHDRAWAL,2000,SUCCESS,0,0
TXN010204,2026-01-30 07:14:35,ATM1185,BANK04,ACC102814,WITHDRAWAL,4000,SUCCESS,0,0
TXN021086,2026-01-30 07:20:47,ATM1174,BANK06,ACC_MULE_2121,WITHDRAWAL,20000,SUCCESS,0,1
TXN025613,2026-01-30 07:25:37,ATM1385,BANK05,ACC107334,WITHDRAWAL,2000,SUCCESS,0,0
TXN014479,2026-01-30 07:33:12,ATM1153,BANK06,ACC_MULE_2036,WITHDRAWAL,15000,SUCCESS,0,1
TXN005154,2026-01-30 07:36:01,ATM1495,BANK05,ACC105273,WITHDRAWAL,500,SUCCESS,0,0
TXN022280,2026-01-30 07:37:26,ATM1363,BANK08,ACC101135,WITHDRAWAL,2000,SUCCESS,0,0
TXN004614,2026-01-30 07:37:47,ATM1107,BANK08,ACC105252,WITHDRAWAL,3000,SUCCESS,0,0
TXN029091,2026-01-30 07:38:41,ATM1330,BANK03,ACC103441,WITHDRAWAL,1500,SUCCESS,0,0
TXN016752,2026-01-30 07:41:36,ATM1372,BANK03,ACC101676,WITHDRAWAL,1000,SUCCESS,0,0
TXN011113,2026-01-30 07:53:44,ATM1496,BANK10,ACC102706,WITHDRAWAL,4000,SUCCESS,0,0
TXN000573,2026-01-30 08:00:34,ATM1306,BANK10,ACC105902,WITHDRAWAL,1000,SUCCESS,1,0
TXN001760,2026-01-30 08:00:38,ATM1088,BANK08,ACC106527,WITHDRAWAL,1000,SUCCESS,0,0
TXN021471,2026-01-30 08:04:23,ATM1359,BANK05,ACC105217,WITHDRAWAL,1000,SUCCESS,0,0
TXN017127,2026-01-30 08:05:10,ATM1055,BANK06,ACC103805,WITHDRAWAL,5000,SUCCESS,0,0
TXN018113,2026-01-30 08:08:52,ATM1412,BANK05,ACC107506,WITHDRAWAL,5000,SUCCESS,0,0
TXN026078,2026-01-30 08:13:54,ATM1184,BANK09,ACC104409,WITHDRAWAL,2000,SUCCESS,0,0
TXN026495,2026-01-30 08:19:06,ATM1283,BANK07,ACC103742,WITHDRAWAL,3000,SUCCESS,0,0
TXN027188,2026-01-30 08:19:25,ATM1064,BANK04,ACC107648,WITHDRAWAL,1000,SUCCESS,0,0
TXN026236,2026-01-30 08:27:17,ATM1110,BANK09,ACC105464,WITHDRAWAL,2000,SUCCESS,0,0
TXN005779,2026-01-30 08:29:09,ATM1020,BANK01,ACC104207,WITHDRAWAL,1000,SUCCESS,0,0
TXN006558,2026-01-30 08:30:33,ATM1142,BANK02,ACC102625,WITHDRAWAL,2000,SUCCESS,0,0
