atm_id,observation_time,bank_id,district_id,latitude,longitude,atm_type,is_active,hour,day_of_week,is_weekend,complaints_last_1h,complaints_last_6h,complaints_last_24h,withdrawals_last_1h,withdrawals_last_6h,withdrawals_last_24h,withdrawal_count,total_withdrawal_amount,average_withdrawal,unique_accounts,transaction_velocity,complaints_1km,complaints_3km,fraud_events_1km,fraud_events_3km,distance_from_recent_fraud,historical_fraud_count,historical_hotspot_score,future_fraud_withdrawals_3h,target
ATM0400,2026-03-28 12:10:34,BANK007,DIST018,27.159188,78.393932,OFFSITE,True,12,5,1,2,11,42,1,1,1,1,500.0,500.0,1,0.1666666666666666,7,34,0,0,168.88533413714163,0,0.0,0,0
ATM0041,2026-03-28 12:11:49,BANK003,DIST005,28.511216,77.410781,ONSITE,True,12,5,1,2,11,42,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,33,95,10,16,190.30267107303752,0,0.0,0,0
ATM0330,2026-03-28 12:17:20,BANK005,DIST003,26.416154,80.341755,OFFSITE,True,12,5,1,2,11,42,0,0,0,0,0.0,0.0,0,0.0,41,126,12,25,242.9738993348672,0,0.0,0,0
ATM0124,2026-03-28 12:21:44,BANK004,DIST011,28.844385,78.760623,OFFSITE,True,12,5,1,2,11,42,0,0,0,0,0.0,0.0,0,0.0,26,71,14,22,74.90041833786147,0,0.0,0,0
ATM0418,2026-03-28 12:23:35,BANK006,DIST012,26.788876,83.399139,ONSITE,True,12,5,1,2,11,42,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,33,101,4,4,437.73105094735047,0,0.0,0,0
ATM0291,2026-03-28 12:26:35,BANK008,DIST017,29.970664,77.535731,OFFSITE,True,12,5,1,2,11,42,0,0,1,0,0.0,0.0,0,0.0,28,78,0,4,246.94292756149684,0,0.0,0,0
ATM0413,2026-03-28 12:43:14,BANK002,DIST005,28.616914,77.354529,ONSITE,True,12,5,1,1,11,41,1,2,2,2,2500.0,1250.0,2,0.3333333333333333,33,182,13,39,196.66887585788885,6,22.22222222222222,0,0
ATM0368,2026-03-28 12:51:24,BANK001,DIST005,28.457559,77.512466,OFFSITE,True,12,5,1,2,12,41,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,17,89,0,27,180.17973593187065,0,0.0,0,0
ATM0121,2026-03-28 12:56:58,BANK002,DIST006,28.689908,77.452654,ONSITE,True,12,5,1,2,12,40,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,26,85,22,29,188.21444020026095,0,0.0,0,0
ATM0006,2026-03-28 12:59:14,BANK010,DIST007,27.151853,78.011989,OFFSITE,True,12,5,1,2,12,40,0,0,0,0,0.0,0.0,0,0.0,23,72,4,19,193.04208552077415,0,0.0,0,0
ATM0099,2026-03-28 12:59:48,BANK005,DIST001,25.303356,82.995854,OFFSITE,True,12,5,1,2,12,40,1,1,1,1,500.0,500.0,1,0.1666666666666666,52,244,23,61,500.3386179764318,7,25.925925925925924,0,0
ATM0314,2026-03-28 13:02:10,BANK004,DIST020,25.740026,82.676738,ONSITE,True,13,5,1,2,12,40,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,13,46,5,12,443.62443881481823,0,0.0,0,0
ATM0122,2026-03-28 13:06:10,BANK008,DIST003,26.471926,80.351982,OFFSITE,True,13,5,1,1,12,40,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,20,49,14,14,237.71172773192583,8,29.629629629629623,0,0
ATM0182,2026-03-28 13:13:04,BANK003,DIST008,28.991612,77.702746,ONSITE,False,13,5,1,1,12,40,0,0,0,0,0.0,0.0,0,0.0,60,152,32,37,173.27919791177058,12,44.44444444444444,0,0
ATM0129,2026-03-28 13:15:17,BANK003,DIST008,28.99449,77.702211,ONSITE,True,13,5,1,1,12,39,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,55,141,32,32,173.44367082821927,0,0.0,0,0
ATM0161,2026-03-28 13:27:08,BANK009,DIST006,28.652462,77.341478,OFFSITE,False,13,5,1,1,11,39,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,28,145,0,0,198.38368416204105,0,0.0,0,0
ATM0249,2026-03-28 13:39:12,BANK005,DIST001,25.323089,82.977553,ONSITE,True,13,5,1,1,8,38,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,30,180,0,54,497.4881767448516,0,0.0,0,0
ATM0135,2026-03-28 13:41:13,BANK001,DIST008,28.990947,77.697477,OFFSITE,True,13,5,1,1,8,38,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,45,137,27,32,173.73042981609723,0,0.0,0,0
ATM0303,2026-03-28 13:49:12,BANK007,DIST008,28.994345,77.696825,ONSITE,True,13,5,1,2,8,39,1,2,2,2,2000.0,1000.0,2,0.3333333333333333,35,132,27,32,173.92601349644113,0,0.0,0,0
ATM0205,2026-03-28 13:50:25,BANK006,DIST008,28.97026,77.731993,OFFSITE,True,13,5,1,2,8,39,1,1,1,1,8000.0,8000.0,1,0.1666666666666666,56,152,23,23,169.77220133173273,0,0.0,0,0
ATM0136,2026-03-28 13:54:19,BANK009,DIST001,25.366694,83.019728,OFFSITE,True,13,5,1,1,8,39,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,18,62,7,7,497.1455977814443,7,25.925925925925924,0,0
ATM0375,2026-03-28 13:57:13,BANK010,DIST007,27.152464,78.003145,OFFSITE,False,13,5,1,1,8,39,0,0,0,0,0.0,0.0,0,0.0,18,65,0,8,193.58873143205489,0,0.0,0,0
ATM0106,2026-03-28 13:59:32,BANK001,DIST010,27.915436,78.093812,ONSITE,True,13,5,1,1,8,39,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,31,129,8,28,135.64161105860762,0,0.0,0,0
ATM0233,2026-03-28 14:02:54,BANK002,DIST004,25.382412,81.865005,OFFSITE,True,14,5,1,1,8,39,1,2,2,2,2000.0,1000.0,2,0.3333333333333333,25,62,23,23,419.3677663868991,10,37.03703703703704,0,0
ATM0284,2026-03-28 14:05:26,BANK002,DIST002,26.877842,80.982354,ONSITE,True,14,5,1,1,8,39,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,31,141,11,34,234.5786164324634,4,14.814814814814811,0,0
ATM0235,2026-03-28 14:15:18,BANK001,DIST017,29.943133,77.522132,ONSITE,True,14,5,1,1,8,38,1,1,1,1,500.0,500.0,1,0.1666666666666666,6,50,0,4,245.783501125616,0,0.0,0,0
ATM0013,2026-03-28 14:29:27,BANK005,DIST002,26.825955,80.913084,OFFSITE,True,14,5,1,2,9,39,1,1,1,1,8000.0,8000.0,1,0.1666666666666666,46,179,7,33,234.32157242160645,0,0.0,0,0
ATM0345,2026-03-28 14:31:34,BANK009,DIST005,28.615496,77.361444,OFFSITE,True,14,5,1,2,8,39,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,42,176,26,43,195.98114881718385,7,25.925925925925924,0,0
ATM0417,2026-03-28 14:31:57,BANK001,DIST009,28.421307,79.361433,OFFSITE,True,14,5,1,2,8,39,1,1,2,1,3000.0,3000.0,1,0.1666666666666666,14,48,10,20,0.7587526460268097,6,22.22222222222222,0,0
ATM0323,2026-03-28 14:31:58,BANK007,DIST006,28.692227,77.44188,OFFSITE,True,14,5,1,2,8,39,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,15,82,6,29,189.2924450402228,0,0.0,0,0
ATM0309,2026-03-28 14:33:47,BANK003,DIST016,29.464736,77.716414,ONSITE,True,14,5,1,2,8,39,0,0,0,0,0.0,0.0,0,0.0,27,102,4,4,197.38472119304956,0,0.0,0,0
ATM0173,2026-03-28 14:35:31,BANK008,DIST006,28.685919,77.4515,ONSITE,True,14,5,1,2,8,39,1,1,2,1,2000.0,2000.0,1,0.1666666666666666,30,86,29,29,188.2584533062928,0,0.0,0,0
ATM0426,2026-03-28 14:37:40,BANK001,DIST001,25.294361,82.995857,OFFSITE,True,14,5,1,2,8,38,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,40,209,8,53,501.041703184623,0,0.0,0,0
ATM0425,2026-03-28 14:44:25,BANK003,DIST003,26.464946,80.342128,OFFSITE,True,14,5,1,2,8,38,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,14,53,6,14,238.0200339453283,0,0.0,0,0
ATM0111,2026-03-28 14:53:10,BANK010,DIST006,28.647457,77.340723,ONSITE,True,14,5,1,3,10,40,1,1,1,1,500.0,500.0,1,0.1666666666666666,35,156,0,0,198.38907843589365,0,0.0,0,0
ATM0114,2026-03-28 14:57:41,BANK004,DIST019,25.141157,82.573677,ONSITE,True,14,5,1,3,10,40,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,7,17,5,5,484.5766327129094,5,18.51851851851852,0,0
ATM0370,2026-03-28 14:57:56,BANK006,DIST003,26.431557,80.311687,ONSITE,True,14,5,1,3,10,40,1,1,1,1,500.0,500.0,1,0.1666666666666666,43,132,36,43,240.2210713925275,0,0.0,0,0
ATM0407,2026-03-28 14:59:36,BANK003,DIST011,28.808888,78.74339,OFFSITE,True,14,5,1,3,10,40,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,31,88,4,4,73.82675757952323,0,0.0,0,0
ATM0045,2026-03-28 15:01:09,BANK006,DIST003,26.436131,80.316237,OFFSITE,True,15,5,1,3,10,40,1,1,2,1,500.0,500.0,1,0.1666666666666666,33,134,26,43,239.9299882661533,0,0.0,0,0
ATM0276,2026-03-28 15:05:37,BANK008,DIST009,28.353618,79.421188,OFFSITE,True,15,5,1,3,10,40,1,2,2,2,3000.0,1500.0,2,0.3333333333333333,8,17,7,7,9.668610414766968,0,0.0,0,0
ATM0197,2026-03-28 15:19:35,BANK003,DIST009,28.403233,79.349275,ONSITE,True,15,5,1,2,9,38,1,1,1,1,500.0,500.0,1,0.1666666666666666,8,46,10,20,1.7188861412983003,0,0.0,0,0
ATM0481,2026-03-28 15:21:49,BANK007,DIST016,29.480698,77.698771,OFFSITE,True,15,5,1,2,9,38,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,19,74,0,0,199.80816923070424,0,0.0,0,0
ATM0373,2026-03-28 15:51:05,BANK002,DIST008,28.964329,77.735562,OFFSITE,True,15,5,1,0,9,38,1,1,1,1,500.0,500.0,1,0.1666666666666666,40,135,7,23,169.21400057920573,0,0.0,0,0
ATM0411,2026-03-28 15:54:58,BANK005,DIST006,28.68639,77.458274,OFFSITE,True,15,5,1,0,9,38,1,1,2,1,500.0,500.0,1,0.1666666666666666,30,86,23,29,187.6131308540108,6,22.22222222222222,0,0
ATM0360,2026-03-28 16:32:45,BANK005,DIST018,27.169257,78.411992,ONSITE,True,16,5,1,0,7,37,1,1,1,1,500.0,500.0,1,0.1666666666666666,12,40,0,0,166.9630969928454,0,0.0,0,0
ATM0321,2026-03-28 16:40:10,BANK010,DIST010,27.913755,78.088585,ONSITE,True,16,5,1,0,7,37,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,38,133,8,28,136.18638413021338,0,0.0,0,0
ATM0029,2026-03-28 16:41:55,BANK004,DIST002,26.810265,80.90717,OFFSITE,True,16,5,1,0,7,37,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,42,150,19,26,235.2701996755861,5,18.51851851851852,0,0
ATM0443,2026-03-28 16:48:06,BANK006,DIST009,28.357587,79.416855,OFFSITE,True,16,5,1,0,7,36,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,7,17,7,7,9.056853567769505,7,25.925925925925924,0,0
ATM0472,2026-03-28 16:48:16,BANK007,DIST005,28.478879,77.516063,OFFSITE,True,16,5,1,0,7,36,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,36,111,28,35,179.88371810864138,4,14.814814814814811,0,0
ATM0174,2026-03-28 16:56:29,BANK007,DIST007,27.174693,78.04362,OFFSITE,True,16,5,1,0,7,36,1,1,2,1,3000.0,3000.0,1,0.1666666666666666,16,86,0,15,189.05261061078636,0,0.0,0,0
ATM0090,2026-03-28 17:03:21,BANK004,DIST005,28.478025,77.505017,ONSITE,True,17,5,1,0,7,36,1,1,2,1,500.0,500.0,1,0.1666666666666666,38,110,23,35,180.9600661804243,0,0.0,0,0
ATM0310,2026-03-28 17:04:36,BANK006,DIST018,27.167846,78.422017,OFFSITE,True,17,5,1,0,7,36,0,0,0,0,0.0,0.0,0,0.0,5,36,0,0,166.5487281557967,0,0.0,0,0
ATM0076,2026-03-28 17:13:25,BANK004,DIST006,28.648293,77.35274,ONSITE,True,17,5,1,0,7,36,0,0,0,0,0.0,0.0,0,0.0,35,217,0,22,197.2362747614424,0,0.0,0,0
ATM0118,2026-03-28 17:22:38,BANK007,DIST002,26.865445,81.002389,OFFSITE,True,17,5,1,0,7,35,0,0,0,0,0.0,0.0,0,0.0,35,146,4,34,236.9402278828715,0,0.0,0,0
ATM0308,2026-03-28 17:27:01,BANK001,DIST019,25.163383,82.498746,OFFSITE,True,17,5,1,0,7,34,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,9,24,0,0,477.8132453542828,0,0.0,0,0
ATM0231,2026-03-28 17:33:50,BANK004,DIST018,27.166549,78.394681,OFFSITE,True,17,5,1,0,7,34,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,9,34,0,0,168.1644487455097,0,0.0,0,0
ATM0354,2026-03-28 17:40:31,BANK008,DIST020,25.735365,82.6819,ONSITE,True,17,5,1,2,9,36,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,13,44,5,12,444.3560015536514,0,0.0,0,0
ATM0120,2026-03-28 17:41:17,BANK005,DIST017,29.969001,77.531146,ONSITE,True,17,5,1,2,9,36,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,21,79,0,4,247.13325504698545,0,0.0,0,0
ATM0355,2026-03-28 17:48:58,BANK010,DIST008,28.991254,77.703127,ONSITE,True,17,5,1,2,8,36,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,60,158,32,37,173.2302545336244,0,0.0,0,0
ATM0277,2026-03-28 18:13:18,BANK006,DIST001,25.308105,83.004341,OFFSITE,True,18,5,1,2,7,35,0,0,0,0,0.0,0.0,0,0.0,46,235,7,73,500.5761188797756,0,0.0,0,0
ATM0249,2026-03-28 18:14:09,BANK005,DIST001,25.323089,82.977553,ONSITE,True,18,5,1,2,7,35,1,2,2,2,3000.0,1500.0,2,0.3333333333333333,30,180,0,54,497.4881767448516,0,0.0,0,0
ATM0442,2026-03-28 18:14:42,BANK005,DIST016,29.460522,77.721762,ONSITE,True,18,5,1,2,7,35,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,28,92,4,4,196.6907832404527,0,0.0,0,0
ATM0200,2026-03-28 18:16:47,BANK010,DIST002,26.801558,80.908504,OFFSITE,True,18,5,1,2,7,35,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,32,113,19,26,236.09576696355944,6,22.22222222222222,0,0
ATM0263,2026-03-28 18:20:33,BANK008,DIST020,25.759489,82.690967,OFFSITE,True,18,5,1,2,7,35,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,7,34,7,7,443.2022959545805,7,25.925925925925924,0,0
ATM0332,2026-03-28 18:55:56,BANK002,DIST019,25.168987,82.501624,OFFSITE,True,18,5,1,0,6,35,0,0,0,0,0.0,0.0,0,0.0,8,23,0,0,477.52328574218586,0,0.0,0,0
ATM0458,2026-03-28 19:02:31,BANK005,DIST011,28.811002,78.735184,OFFSITE,True,19,5,1,0,6,35,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,30,83,4,4,74.61263944769698,0,0.0,0,0
ATM0463,2026-03-28 19:07:16,BANK008,DIST002,26.878973,80.987982,ONSITE,True,19,5,1,0,6,35,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,33,148,19,34,234.86557366164612,0,0.0,0,0
ATM0312,2026-03-28 19:37:04,BANK006,DIST012,26.786617,83.398342,ONSITE,True,19,5,1,1,7,36,1,1,2,1,1500.0,1500.0,1,0.1666666666666666,30,108,4,4,437.7672740641576,0,0.0,0,0
ATM0044,2026-03-28 19:49:19,BANK009,DIST013,26.798088,82.208085,OFFSITE,True,19,5,1,1,6,36,0,0,0,0,0.0,0.0,0,0.0,4,17,5,5,333.8853076841921,0,0.0,0,0
ATM0161,2026-03-28 20:08:26,BANK009,DIST006,28.652462,77.341478,OFFSITE,False,20,5,1,1,6,35,1,1,2,1,2000.0,2000.0,1,0.1666666666666666,28,145,0,0,198.38368416204105,0,0.0,0,0
ATM0255,2026-03-28 20:39:52,BANK005,DIST005,28.510599,77.408639,ONSITE,True,20,5,1,0,5,35,1,1,1,1,500.0,500.0,1,0.1666666666666666,32,95,10,16,190.5085720925256,0,0.0,0,0
ATM0329,2026-03-28 20:58:34,BANK010,DIST012,26.788983,83.387066,OFFSITE,True,20,5,1,1,4,36,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,22,112,0,4,436.6434216049389,0,0.0,0,0
ATM0035,2026-03-28 21:18:04,BANK002,DIST012,26.754123,83.374866,ONSITE,True,21,5,1,1,4,35,0,0,0,0,0.0,0.0,0,0.0,33,95,0,5,437.2324459687882,0,0.0,0,0
ATM0484,2026-03-28 21:20:47,BANK004,DIST017,29.947142,77.532496,OFFSITE,True,21,5,1,1,4,35,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,9,70,0,4,245.3624734067222,0,0.0,0,0
ATM0258,2026-03-28 21:51:45,BANK010,DIST012,26.783495,83.392968,ONSITE,True,21,5,1,2,6,36,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,25,112,4,9,437.4346657042037,0,0.0,0,0
ATM0138,2026-03-28 22:45:33,BANK010,DIST014,25.45463,78.577984,OFFSITE,True,22,5,1,3,9,39,0,0,0,0,0.0,0.0,0,0.0,28,89,6,16,338.3778572422213,0,0.0,0,0
ATM0175,2026-03-28 23:27:35,BANK010,DIST001,25.377355,83.020086,OFFSITE,True,23,5,1,1,10,38,1,1,1,1,500.0,500.0,1,0.1666666666666666,20,61,0,7,496.3511333777122,0,0.0,0,0
ATM0344,2026-03-28 23:32:32,BANK007,DIST002,26.809513,80.905329,OFFSITE,True,23,5,1,1,10,37,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,38,144,19,26,235.2162322964867,0,0.0,0,0
ATM0283,2026-03-28 23:35:46,BANK008,DIST007,27.201007,78.013913,ONSITE,True,23,5,1,1,9,37,0,0,0,0,0.0,0.0,0,0.0,10,32,0,0,188.9403295157368,0,0.0,0,0
ATM0438,2026-03-29 02:20:20,BANK002,DIST013,26.789448,82.204835,OFFSITE,True,2,6,1,0,7,34,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,8,17,0,5,334.1445757347272,0,0.0,0,0
ATM0345,2026-03-29 04:46:47,BANK009,DIST005,28.615496,77.361444,OFFSITE,True,4,6,1,4,8,37,1,1,2,1,500.0,500.0,1,0.1666666666666666,42,177,26,43,195.98114881718385,7,25.925925925925924,0,0
ATM0289,2026-03-29 05:23:20,BANK009,DIST020,25.747191,82.702009,ONSITE,True,5,6,1,6,10,40,1,1,1,1,500.0,500.0,1,0.1666666666666666,5,35,0,7,444.9419147224297,0,0.0,0,0
ATM0307,2026-03-29 05:24:40,BANK002,DIST002,26.878308,80.988221,ONSITE,True,5,6,1,6,10,40,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,36,154,19,34,234.935905328271,0,0.0,0,0
ATM0454,2026-03-29 05:42:06,BANK008,DIST009,28.417941,79.354684,OFFSITE,True,5,6,1,3,10,39,1,1,5,1,2000.0,2000.0,1,0.1666666666666666,21,54,10,20,0.0,4,14.814814814814811,0,0
ATM0317,2026-03-29 06:07:21,BANK008,DIST015,27.505449,77.666693,OFFSITE,True,6,6,1,4,12,38,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,22,57,0,0,194.36583427488705,0,0.0,0,0
ATM0198,2026-03-29 06:11:58,BANK003,DIST014,25.439859,78.560845,ONSITE,False,6,6,1,4,12,38,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,25,98,4,16,340.3672578018244,0,0.0,0,0
ATM0477,2026-03-29 07:08:00,BANK006,DIST009,28.359265,79.420683,OFFSITE,True,7,6,1,1,13,39,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,11,17,7,7,9.178861903008007,0,0.0,0,0
ATM0448,2026-03-29 07:31:19,BANK002,DIST013,26.770769,82.138475,ONSITE,True,7,6,1,3,15,39,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,15,34,4,4,329.83682496621896,0,0.0,0,0
ATM0494,2026-03-29 07:52:51,BANK008,DIST011,28.811472,78.740078,OFFSITE,True,7,6,1,3,16,37,0,0,0,0,0.0,0.0,0,0.0,32,89,4,4,74.25666562846614,0,0.0,0,0
ATM0165,2026-03-29 08:16:59,BANK008,DIST004,25.468549,81.86101,ONSITE,True,8,6,1,2,16,37,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,11,52,0,29,411.4031156612025,0,0.0,0,0
ATM0318,2026-03-29 08:20:22,BANK001,DIST009,28.40561,79.343781,ONSITE,True,8,6,1,3,17,38,0,0,0,0,0.0,0.0,0,0.0,7,47,4,20,1.7369797885516085,4,14.814814814814811,0,0
ATM0306,2026-03-29 09:06:42,BANK002,DIST007,27.188495,78.017689,ONSITE,True,9,6,1,1,14,37,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,9,52,0,0,189.68678521916283,0,0.0,0,0
ATM0151,2026-03-29 09:09:37,BANK003,DIST008,28.971257,77.728963,OFFSITE,True,9,6,1,1,14,37,0,0,0,0,0.0,0.0,0,0.0,58,168,23,28,170.0871185872175,0,0.0,0,0
ATM0398,2026-03-29 09:16:04,BANK007,DIST002,26.832052,80.920177,OFFSITE,True,9,6,1,1,14,37,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,54,176,7,35,234.26646065754443,0,0.0,0,0
ATM0158,2026-03-29 09:30:45,BANK009,DIST006,28.683649,77.455738,ONSITE,True,9,6,1,1,15,37,0,0,0,0,0.0,0.0,0,0.0,31,87,29,29,187.8118688747078,0,0.0,0,0
ATM0378,2026-03-29 09:31:04,BANK010,DIST014,25.435544,78.555407,OFFSITE,True,9,6,1,1,15,37,0,0,0,0,0.0,0.0,0,0.0,26,84,4,10,340.9592623959094,0,0.0,0,0
ATM0316,2026-03-29 09:33:09,BANK002,DIST005,28.518235,77.41085,ONSITE,True,9,6,1,1,15,37,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,37,96,16,16,190.3337640044096,5,18.51851851851852,0,0
ATM0030,2026-03-29 09:36:32,BANK008,DIST008,28.990285,77.70902,ONSITE,True,9,6,1,1,15,37,0,0,0,0,0.0,0.0,0,0.0,52,190,24,48,172.65694000570278,0,0.0,0,0
ATM0379,2026-03-29 10:13:34,BANK004,DIST001,25.367029,83.022845,OFFSITE,True,10,6,1,3,16,39,1,1,1,1,500.0,500.0,1,0.1666666666666666,26,64,7,7,497.3457165751015,0,0.0,0,0
ATM0126,2026-03-29 10:18:02,BANK005,DIST017,29.978275,77.540403,OFFSITE,True,10,6,1,3,16,39,0,0,0,0,0.0,0.0,0,0.0,16,74,0,4,247.2074162100309,0,0.0,0,0
ATM0073,2026-03-29 10:19:29,BANK009,DIST001,25.370813,83.03236,OFFSITE,True,10,6,1,3,16,39,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,19,63,0,7,497.7450674765199,0,0.0,0,0
ATM0194,2026-03-29 10:40:53,BANK003,DIST001,25.288651,83.000823,ONSITE,True,10,6,1,2,14,37,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,34,171,0,45,501.84317061204655,0,0.0,0,0
ATM0108,2026-03-29 10:43:29,BANK009,DIST018,27.167632,78.410589,ONSITE,True,10,6,1,2,13,37,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,14,40,0,0,167.19038461037303,0,0.0,0,0
ATM0484,2026-03-29 10:45:23,BANK004,DIST017,29.947142,77.532496,OFFSITE,True,10,6,1,2,13,37,1,1,2,1,500.0,500.0,1,0.1666666666666666,9,70,0,4,245.3624734067222,0,0.0,0,0
ATM0226,2026-03-29 10:48:43,BANK008,DIST008,28.999599,77.703569,ONSITE,True,10,6,1,2,13,37,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,38,132,27,32,173.52788209607382,0,0.0,0,0
ATM0248,2026-03-29 10:52:25,BANK005,DIST003,26.423091,80.341002,OFFSITE,True,10,6,1,1,13,37,0,0,0,0,0.0,0.0,0,0.0,41,134,19,37,242.23637505249096,0,0.0,0,0
ATM0064,2026-03-29 10:56:00,BANK008,DIST001,25.367534,83.021326,OFFSITE,True,10,6,1,1,13,37,0,0,0,0,0.0,0.0,0,0.0,25,64,7,7,497.1967212716445,0,0.0,0,0
ATM0426,2026-03-29 10:56:00,BANK001,DIST001,25.294361,82.995857,OFFSITE,True,10,6,1,1,13,37,1,1,2,1,2000.0,2000.0,1,0.1666666666666666,40,211,8,53,501.041703184623,0,0.0,0,0
ATM0082,2026-03-29 10:56:53,BANK006,DIST011,28.84681,78.763907,ONSITE,True,10,6,1,1,12,37,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,23,65,14,22,74.82364415800106,0,0.0,0,0
ATM0410,2026-03-29 10:58:03,BANK001,DIST009,28.415599,79.359233,OFFSITE,False,10,6,1,1,12,37,0,0,0,0,0.0,0.0,0,0.0,20,55,10,20,0.5154945482685193,0,0.0,0,0
ATM0169,2026-03-29 11:00:35,BANK006,DIST003,26.495853,80.262178,OFFSITE,True,11,6,1,1,12,37,0,0,0,0,0.0,0.0,0,0.0,15,34,0,0,231.7226594058978,0,0.0,0,0
ATM0375,2026-03-29 11:00:46,BANK010,DIST007,27.152464,78.003145,OFFSITE,False,11,6,1,1,12,37,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,18,67,0,8,193.58873143205489,0,0.0,0,0
ATM0214,2026-03-29 11:05:49,BANK005,DIST006,28.636403,77.369869,OFFSITE,True,11,6,1,0,12,37,0,0,0,0,0.0,0.0,0,0.0,49,256,17,48,195.41942737241823,6,22.22222222222222,0,0
ATM0269,2026-03-29 11:09:25,BANK008,DIST002,26.859875,80.994213,OFFSITE,True,11,6,1,0,12,37,0,0,0,0,0.0,0.0,0,0.0,39,146,15,34,236.84479190148116,11,40.74074074074074,0,0
ATM0453,2026-03-29 11:12:30,BANK002,DIST003,26.425846,80.313003,ONSITE,True,11,6,1,0,12,37,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,36,139,21,43,240.8570040201621,0,0.0,0,0
ATM0127,2026-03-29 11:17:42,BANK009,DIST003,26.416923,80.336205,OFFSITE,True,11,6,1,1,12,38,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,40,138,7,37,242.67625956488172,0,0.0,0,0
ATM0175,2026-03-29 11:24:15,BANK010,DIST001,25.377355,83.020086,OFFSITE,True,11,6,1,2,12,39,0,0,1,0,0.0,0.0,0,0.0,20,61,0,7,496.3511333777122,0,0.0,0,0
ATM0315,2026-03-29 11:25:06,BANK004,DIST009,28.414822,79.353778,OFFSITE,True,11,6,1,2,12,39,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,22,55,10,20,0.3579563547129887,0,0.0,0,0
ATM0244,2026-03-29 11:31:04,BANK003,DIST004,25.4532,81.835528,ONSITE,True,11,6,1,2,12,39,1,1,1,1,500.0,500.0,1,0.1666666666666666,34,91,27,34,411.2599787933052,0,0.0,0,0
ATM0272,2026-03-29 11:39:11,BANK006,DIST001,25.318135,82.981559,OFFSITE,True,11,6,1,2,12,39,0,0,0,0,0.0,0.0,0,0.0,44,215,8,62,498.1616139566587,0,0.0,0,0
ATM0035,2026-03-29 11:39:23,BANK002,DIST012,26.754123,83.374866,ONSITE,True,11,6,1,2,12,39,1,1,1,1,10000.0,10000.0,1,0.1666666666666666,33,95,0,5,437.2324459687882,0,0.0,0,0
