atm_id,observation_time,bank_id,district_id,latitude,longitude,atm_type,is_active,hour,day_of_week,is_weekend,complaints_last_1h,complaints_last_6h,complaints_last_24h,withdrawals_last_1h,withdrawals_last_6h,withdrawals_last_24h,withdrawal_count,total_withdrawal_amount,average_withdrawal,unique_accounts,transaction_velocity,complaints_1km,complaints_3km,fraud_events_1km,fraud_events_3km,distance_from_recent_fraud,historical_fraud_count,historical_hotspot_score,future_fraud_withdrawals_3h,target
ATM0018,2026-04-22 10:31:15,BANK002,DIST005,28.477899,77.506509,OFFSITE,True,10,2,0,3,9,43,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,48,139,27,48,388.4764804991948,8,29.629629629629626,0,0
ATM0401,2026-04-22 10:37:25,BANK007,DIST016,29.483443,77.705672,ONSITE,True,10,2,0,3,9,43,1,1,1,1,500.0,500.0,1,0.16666666666666666,24,91,0,0,435.37791776390225,0,0.0,0,0
ATM0384,2026-04-22 10:59:34,BANK010,DIST004,25.460558,81.863607,OFFSITE,True,10,2,0,0,9,42,0,0,0,0,0.0,0.0,0,0.0,12,71,7,29,177.67352221260057,0,0.0,0,0
ATM0037,2026-04-22 11:02:43,BANK007,DIST002,26.880533,80.989616,OFFSITE,True,11,2,0,0,9,42,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,42,191,18,56,2.707629850165802,0,0.0,0,0
ATM0465,2026-04-22 11:03:11,BANK004,DIST007,27.154173,78.01553,OFFSITE,True,11,2,0,0,9,42,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,30,119,4,19,297.7291112539896,4,14.814814814814813,0,0
ATM0407,2026-04-22 11:07:16,BANK003,DIST011,28.808888,78.74339,OFFSITE,True,11,2,0,0,9,42,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,42,112,11,11,310.39206766173686,0,0.0,0,0
ATM0414,2026-04-22 11:09:23,BANK002,DIST017,29.936506,77.535286,OFFSITE,True,11,2,0,0,9,41,1,1,2,1,2000.0,2000.0,1,0.16666666666666666,13,51,0,4,481.72416013312727,0,0.0,0,0
ATM0478,2026-04-22 11:11:16,BANK007,DIST006,28.683891,77.453108,ONSITE,True,11,2,0,0,9,41,1,1,1,1,500.0,500.0,1,0.16666666666666666,43,115,29,34,403.8537637266393,10,37.03703703703704,0,0
ATM0364,2026-04-22 11:23:35,BANK007,DIST005,28.621253,77.365852,ONSITE,True,11,2,0,0,9,41,1,1,3,1,500.0,500.0,1,0.16666666666666666,64,257,20,57,407.9984559780878,5,18.51851851851852,0,0
ATM0088,2026-04-22 11:28:04,BANK007,DIST017,29.966645,77.538935,ONSITE,True,11,2,0,0,9,41,1,1,1,1,500.0,500.0,1,0.16666666666666666,37,103,4,4,483.82585870397844,0,0.0,0,0
ATM0220,2026-04-22 11:37:40,BANK002,DIST005,28.613974,77.367505,OFFSITE,True,11,2,0,0,9,40,0,0,1,0,0.0,0.0,0,0.0,52,204,20,47,407.47824973721197,0,0.0,0,0
ATM0422,2026-04-22 11:37:44,BANK007,DIST010,27.912949,78.077884,OFFSITE,True,11,2,0,0,9,40,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,49,171,0,41,311.62017459902376,0,0.0,0,0
ATM0350,2026-04-22 11:38:33,BANK003,DIST007,27.162482,78.037596,ONSITE,True,11,2,0,0,9,40,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,27,133,15,19,295.64978797177827,0,0.0,0,0
ATM0159,2026-04-22 11:52:50,BANK004,DIST007,27.151618,77.997848,OFFSITE,True,11,2,0,0,9,40,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,20,79,0,4,299.44250342251286,0,0.0,0,0
ATM0271,2026-04-22 11:55:09,BANK008,DIST004,25.425827,81.909979,OFFSITE,False,11,2,0,0,9,40,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,25,64,22,22,183.31158990338963,0,0.0,0,0
ATM0116,2026-04-22 11:55:53,BANK010,DIST008,28.995574,77.709756,ONSITE,True,11,2,0,0,9,40,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,55,202,32,61,401.3261271948045,0,0.0,0,0
ATM0256,2026-04-22 12:05:34,BANK005,DIST020,25.756836,82.689371,OFFSITE,True,12,2,0,0,9,39,1,1,1,1,5000.0,5000.0,1,0.16666666666666666,11,47,7,12,208.06453514950795,0,0.0,0,0
ATM0203,2026-04-22 12:22:14,BANK002,DIST002,26.866103,81.005852,ONSITE,True,12,2,0,0,9,39,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,41,184,10,56,0.8455895247772434,0,0.0,0,0
ATM0437,2026-04-22 12:31:08,BANK009,DIST018,27.167452,78.40898,OFFSITE,True,12,2,0,0,9,39,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,17,53,0,7,259.20177734371805,0,0.0,0,0
ATM0297,2026-04-22 12:34:04,BANK003,DIST014,25.451221,78.576638,OFFSITE,True,12,2,0,0,8,39,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,31,118,11,21,288.3166640925995,0,0.0,0,0
ATM0206,2026-04-22 12:35:01,BANK002,DIST004,25.37738,81.864008,OFFSITE,True,12,2,0,0,8,39,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,30,80,16,23,185.85506717380653,6,22.22222222222222,0,0
ATM0022,2026-04-22 12:41:10,BANK002,DIST001,25.357906,82.967212,OFFSITE,True,12,2,0,0,8,39,1,1,1,1,500.0,500.0,1,0.16666666666666666,18,114,0,10,257.56826671213383,0,0.0,0,0
ATM0004,2026-04-22 12:43:16,BANK010,DIST005,28.556937,77.326752,OFFSITE,True,12,2,0,0,8,39,1,1,1,1,500.0,500.0,1,0.16666666666666666,32,148,0,36,408.11558582599775,0,0.0,0,0
ATM0187,2026-04-22 12:43:27,BANK004,DIST016,29.461251,77.723639,OFFSITE,True,12,2,0,0,8,39,0,0,0,0,0.0,0.0,0,0.0,31,106,4,4,432.4432104402833,0,0.0,0,0
ATM0277,2026-04-22 12:44:14,BANK006,DIST001,25.308105,83.004341,OFFSITE,True,12,2,0,0,8,39,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,58,296,7,73,264.01818892944146,0,0.0,0,0
ATM0122,2026-04-22 12:45:53,BANK008,DIST003,26.471926,80.351982,OFFSITE,True,12,2,0,1,9,39,0,0,0,0,0.0,0.0,0,0.0,23,62,14,14,77.66895241443044,8,29.629629629629626,0,0
ATM0105,2026-04-22 12:53:42,BANK002,DIST005,28.569211,77.315225,OFFSITE,True,12,2,0,2,10,40,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,56,170,36,36,409.73496924196775,13,48.148148148148145,0,0
ATM0063,2026-04-22 12:58:03,BANK010,DIST007,27.146058,78.010787,OFFSITE,True,12,2,0,3,11,41,1,1,1,1,500.0,500.0,1,0.16666666666666666,26,97,0,8,298.10883614216976,0,0.0,0,0
ATM0414,2026-04-22 13:04:19,BANK002,DIST017,29.936506,77.535286,OFFSITE,True,13,2,0,3,10,41,1,2,2,2,6000.0,3000.0,2,0.3333333333333333,13,51,0,4,481.72416013312727,0,0.0,0,0
ATM0390,2026-04-22 13:09:18,BANK009,DIST003,26.473413,80.344461,ONSITE,True,13,2,0,3,10,40,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,19,63,14,14,78.20093038244664,0,0.0,0,0
ATM0029,2026-04-22 13:17:04,BANK004,DIST002,26.810265,80.90717,OFFSITE,True,13,2,0,3,10,40,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,58,190,33,40,10.910675570385495,5,18.51851851851852,0,0
ATM0209,2026-04-22 13:19:11,BANK008,DIST001,25.312038,83.000404,OFFSITE,True,13,2,0,3,10,40,1,1,1,1,500.0,500.0,1,0.16666666666666666,52,326,0,73,263.432342002252,0,0.0,0,0
ATM0317,2026-04-22 13:22:08,BANK008,DIST015,27.505449,77.666693,OFFSITE,True,13,2,0,3,10,40,1,1,2,1,2000.0,2000.0,1,0.16666666666666666,27,71,0,0,337.68845761293755,0,0.0,0,0
ATM0400,2026-04-22 13:27:30,BANK007,DIST018,27.159188,78.393932,OFFSITE,True,13,2,0,3,9,39,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,8,46,0,7,260.569556819084,0,0.0,0,0
ATM0267,2026-04-22 14:00:53,BANK001,DIST014,25.454278,78.579616,OFFSITE,True,14,2,0,2,10,39,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,31,105,5,21,287.87991999718434,0,0.0,0,0
ATM0464,2026-04-22 14:11:02,BANK008,DIST015,27.508039,77.669754,OFFSITE,True,14,2,0,2,10,38,1,1,1,1,8000.0,8000.0,1,0.16666666666666666,27,67,0,0,337.4503560606663,0,0.0,0,0
ATM0133,2026-04-22 14:17:07,BANK002,DIST001,25.301257,82.98706,ONSITE,True,14,2,0,2,10,38,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,46,281,23,61,263.21874585076324,0,0.0,0,0
ATM0099,2026-04-22 14:17:48,BANK005,DIST001,25.303356,82.995854,OFFSITE,True,14,2,0,2,10,38,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,72,306,23,61,263.72613333374346,7,25.925925925925924,0,0
ATM0409,2026-04-22 14:24:50,BANK007,DIST002,26.85844,80.940886,OFFSITE,True,14,2,0,3,11,39,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,21,99,0,8,6.117766315523107,0,0.0,0,0
ATM0188,2026-04-22 14:26:27,BANK007,DIST011,28.810191,78.740652,OFFSITE,True,14,2,0,3,11,39,1,1,2,1,2000.0,2000.0,1,0.16666666666666666,43,111,11,11,310.6849450719503,7,25.925925925925924,0,0
ATM0169,2026-04-22 14:28:31,BANK006,DIST003,26.495853,80.262178,OFFSITE,True,14,2,0,3,11,38,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,21,47,10,10,83.92090074144646,0,0.0,0,0
ATM0246,2026-04-22 14:32:52,BANK009,DIST012,26.763043,83.378658,ONSITE,True,14,2,0,3,11,38,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,35,151,11,15,236.04606715593238,11,40.74074074074074,0,0
ATM0238,2026-04-22 14:34:06,BANK008,DIST002,26.856187,81.000919,OFFSITE,True,14,2,0,2,11,38,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,43,164,24,38,0.3613104859500265,5,18.51851851851852,0,0
ATM0094,2026-04-22 14:38:02,BANK009,DIST002,26.855833,80.999019,ONSITE,True,14,2,0,2,11,38,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,41,165,24,42,0.5041277226692509,0,0.0,0,0
ATM0082,2026-04-22 14:58:10,BANK006,DIST011,28.84681,78.763907,ONSITE,True,14,2,0,2,12,39,1,1,1,1,500.0,500.0,1,0.16666666666666666,31,86,14,22,311.8976299385659,0,0.0,0,0
ATM0105,2026-04-22 15:03:02,BANK002,DIST005,28.569211,77.315225,OFFSITE,True,15,2,0,2,12,39,1,2,2,2,7000.0,3500.0,2,0.3333333333333333,56,170,36,36,409.73496924196775,13,48.148148148148145,0,0
ATM0370,2026-04-22 15:06:19,BANK006,DIST003,26.431557,80.311687,ONSITE,True,15,2,0,2,12,39,1,1,2,1,4000.0,4000.0,1,0.16666666666666666,53,156,41,48,83.51341778420873,0,0.0,0,0
ATM0088,2026-04-22 15:18:20,BANK007,DIST017,29.966645,77.538935,ONSITE,True,15,2,0,2,11,39,0,1,1,1,500.0,500.0,1,0.16666666666666666,37,104,4,4,483.82585870397844,0,0.0,0,0
ATM0186,2026-04-22 15:27:30,BANK001,DIST006,28.637112,77.372019,OFFSITE,True,15,2,0,2,11,39,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,64,301,23,62,408.29406558305817,7,25.925925925925924,0,0
ATM0398,2026-04-22 15:38:10,BANK007,DIST002,26.832052,80.920177,OFFSITE,True,15,2,0,3,12,40,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,61,224,7,49,8.708114535033578,0,0.0,0,0
ATM0037,2026-04-22 15:40:53,BANK007,DIST002,26.880533,80.989616,OFFSITE,True,15,2,0,3,12,40,0,1,1,1,1000.0,1000.0,1,0.16666666666666666,42,191,18,56,2.707629850165802,0,0.0,0,0
ATM0164,2026-04-22 15:47:44,BANK009,DIST017,29.942563,77.530019,OFFSITE,True,15,2,0,3,10,38,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,17,70,0,4,482.5580444490294,0,0.0,0,0
ATM0159,2026-04-22 15:50:16,BANK004,DIST007,27.151618,77.997848,OFFSITE,True,15,2,0,3,10,38,0,1,1,1,2000.0,2000.0,1,0.16666666666666666,20,80,0,4,299.44250342251286,0,0.0,0,0
ATM0394,2026-04-22 15:50:35,BANK006,DIST015,27.506278,77.676996,ONSITE,True,15,2,0,3,10,38,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,18,66,0,0,336.7113475561486,0,0.0,0,0
ATM0269,2026-04-22 15:57:37,BANK008,DIST002,26.859875,80.994213,OFFSITE,True,15,2,0,2,10,38,0,0,0,0,0.0,0.0,0,0.0,53,186,24,56,0.8318992745563518,11,40.74074074074074,0,0
ATM0371,2026-04-22 15:58:55,BANK006,DIST001,25.362182,82.959945,OFFSITE,True,15,2,0,2,9,38,0,0,0,0,0.0,0.0,0,0.0,25,94,0,6,256.7049115602031,0,0.0,0,0
ATM0374,2026-04-22 15:59:33,BANK002,DIST008,28.98978,77.700955,ONSITE,True,15,2,0,2,9,38,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,64,189,45,50,401.6500050049841,0,0.0,0,0
ATM0326,2026-04-22 16:17:52,BANK008,DIST001,25.308056,83.010765,OFFSITE,True,16,2,0,2,9,38,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,45,259,15,45,264.5078383559109,0,0.0,0,0
ATM0295,2026-04-22 16:17:59,BANK005,DIST006,28.679222,77.452596,OFFSITE,True,16,2,0,2,9,38,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,42,112,23,34,403.6433483752384,0,0.0,0,0
ATM0279,2026-04-22 16:19:53,BANK009,DIST003,26.473378,80.344007,ONSITE,True,16,2,0,2,9,38,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,20,63,14,14,78.24079989889015,0,0.0,0,0
ATM0257,2026-04-22 16:23:27,BANK002,DIST001,25.318345,82.974824,ONSITE,True,16,2,0,2,9,38,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,28,236,8,62,261.03832468278904,0,0.0,0,0
ATM0206,2026-04-22 16:32:09,BANK002,DIST004,25.37738,81.864008,OFFSITE,True,16,2,0,1,9,38,1,2,2,2,5500.0,2750.0,2,0.3333333333333333,30,80,16,23,185.85506717380653,6,22.22222222222222,0,0
ATM0376,2026-04-22 16:36:20,BANK006,DIST015,27.503393,77.671811,OFFSITE,True,16,2,0,0,9,38,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,28,68,0,0,337.1482100814375,0,0.0,0,0
ATM0099,2026-04-22 16:38:21,BANK005,DIST001,25.303356,82.995854,OFFSITE,True,16,2,0,0,9,38,0,1,1,1,4000.0,4000.0,1,0.16666666666666666,72,306,23,61,263.72613333374346,7,25.925925925925924,0,0
ATM0022,2026-04-22 16:41:23,BANK002,DIST001,25.357906,82.967212,OFFSITE,True,16,2,0,0,9,38,1,2,2,2,1500.0,750.0,2,0.3333333333333333,18,114,0,10,257.56826671213383,0,0.0,0,0
ATM0450,2026-04-22 16:52:05,BANK006,DIST020,25.754695,82.688321,ONSITE,True,16,2,0,0,9,37,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,12,51,7,12,208.12159795810976,0,0.0,0,0
ATM0379,2026-04-22 16:56:49,BANK004,DIST001,25.367029,83.022845,OFFSITE,True,16,2,0,0,9,37,0,0,0,0,0.0,0.0,0,0.0,32,76,14,14,261.17158079038035,0,0.0,0,0
ATM0244,2026-04-22 17:01:20,BANK003,DIST004,25.4532,81.835528,ONSITE,True,17,2,0,0,9,36,0,0,0,0,0.0,0.0,0,0.0,38,108,27,34,177.0584034480202,0,0.0,0,0
ATM0285,2026-04-22 17:01:48,BANK003,DIST011,28.859825,78.760517,ONSITE,True,17,2,0,0,9,36,1,1,1,1,5000.0,5000.0,1,0.16666666666666666,17,75,8,22,313.14978186191837,8,29.629629629629626,0,0
ATM0497,2026-04-22 17:06:04,BANK007,DIST001,25.377422,83.020112,OFFSITE,True,17,2,0,0,9,35,1,1,1,1,500.0,500.0,1,0.16666666666666666,21,73,0,14,260.22089031577207,0,0.0,0,0
ATM0043,2026-04-22 17:15:27,BANK002,DIST002,26.8238,80.926954,OFFSITE,True,17,2,0,0,9,34,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,43,228,0,49,8.46505716207115,0,0.0,0,0
ATM0243,2026-04-22 17:20:02,BANK008,DIST015,27.478619,77.629341,OFFSITE,True,17,2,0,0,9,34,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,29,89,0,22,340.72278387473824,0,0.0,0,0
ATM0065,2026-04-22 17:27:09,BANK002,DIST014,25.437748,78.554646,OFFSITE,True,17,2,0,1,10,35,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,34,105,4,10,290.9848803518706,0,0.0,0,0
ATM0199,2026-04-22 17:27:49,BANK010,DIST006,28.653776,77.374361,OFFSITE,True,17,2,0,2,11,36,0,0,0,0,0.0,0.0,0,0.0,37,205,5,28,408.96908504284875,0,0.0,0,0
ATM0204,2026-04-22 17:39:04,BANK010,DIST003,26.494209,80.262033,OFFSITE,True,17,2,0,2,11,36,0,0,0,0,0.0,0.0,0,0.0,21,48,10,10,84.02211359672732,4,14.814814814814813,0,0
ATM0368,2026-04-22 17:43:36,BANK001,DIST005,28.457559,77.512466,OFFSITE,True,17,2,0,2,11,36,0,0,0,0,0.0,0.0,0,0.0,19,115,8,40,386.9414810286344,8,29.629629629629626,0,0
ATM0319,2026-04-22 17:58:04,BANK005,DIST006,28.635236,77.369482,OFFSITE,True,17,2,0,3,12,37,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,58,311,23,62,408.4143116049772,0,0.0,0,0
ATM0039,2026-04-22 17:59:32,BANK002,DIST008,28.975245,77.724886,OFFSITE,True,17,2,0,3,12,37,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,65,251,16,53,398.8163208289899,0,0.0,0,0
ATM0308,2026-04-22 18:15:30,BANK001,DIST019,25.163383,82.498746,OFFSITE,True,18,2,0,3,12,37,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,12,33,5,5,240.63461314990766,0,0.0,0,0
ATM0013,2026-04-22 18:35:48,BANK005,DIST002,26.825955,80.913084,OFFSITE,True,18,2,0,1,12,37,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,53,228,7,47,9.610890335762493,0,0.0,0,0
ATM0101,2026-04-22 18:38:17,BANK009,DIST004,25.452348,81.838918,ONSITE,True,18,2,0,1,12,37,1,1,1,1,8000.0,8000.0,1,0.16666666666666666,37,110,27,34,177.30123009754826,8,29.629629629629626,0,0
ATM0116,2026-04-22 18:43:25,BANK010,DIST008,28.995574,77.709756,ONSITE,True,18,2,0,1,12,36,1,1,2,1,4000.0,4000.0,1,0.16666666666666666,55,202,32,61,401.3261271948045,0,0.0,0,0
ATM0345,2026-04-22 18:49:29,BANK009,DIST005,28.615496,77.361444,OFFSITE,True,18,2,0,0,11,35,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,52,214,34,57,408.0806525295587,7,25.925925925925924,0,0
ATM0410,2026-04-22 19:16:09,BANK001,DIST009,28.415599,79.359233,OFFSITE,False,19,2,0,1,10,36,1,1,1,1,8000.0,8000.0,1,0.16666666666666666,24,66,15,25,236.97459322688076,5,18.51851851851852,0,0
ATM0254,2026-04-22 20:13:09,BANK007,DIST005,28.568185,77.322873,OFFSITE,True,20,2,0,0,8,34,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,66,168,32,36,409.0168831927737,0,0.0,0,0
ATM0356,2026-04-22 20:18:31,BANK002,DIST002,26.810519,80.910912,ONSITE,True,20,2,0,1,9,35,1,1,1,1,500.0,500.0,1,0.16666666666666666,55,203,27,40,10.57577405070827,8,29.629629629629626,0,0
ATM0379,2026-04-22 20:34:52,BANK004,DIST001,25.367029,83.022845,OFFSITE,True,20,2,0,3,10,37,1,1,1,1,25000.0,25000.0,1,0.16666666666666666,33,77,15,15,0.0,1,3.7037037037037033,4,1
ATM0379,2026-04-22 20:39:34,BANK004,DIST001,25.367029,83.022845,OFFSITE,True,20,2,0,3,10,36,2,2,2,2,50000.0,25000.0,2,0.3333333333333333,33,77,16,16,0.0,2,7.4074074074074066,3,1
ATM0012,2026-04-22 20:39:56,BANK006,DIST019,25.149093,82.575409,ONSITE,True,20,2,0,3,10,36,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,7,24,5,5,51.106677841298676,0,0.0,0,0
ATM0379,2026-04-22 20:51:56,BANK004,DIST001,25.367029,83.022845,OFFSITE,True,20,2,0,4,11,36,3,3,3,3,65000.0,21666.666666666668,2,0.5,33,77,17,17,0.0,3,11.11111111111111,2,1
ATM0379,2026-04-22 20:56:57,BANK004,DIST001,25.367029,83.022845,OFFSITE,True,20,2,0,4,10,36,4,4,4,4,75000.0,18750.0,3,0.6666666666666666,33,77,18,18,0.0,4,14.814814814814813,1,0
ATM0070,2026-04-22 20:59:09,BANK009,DIST003,26.436589,80.303939,ONSITE,True,20,2,0,4,10,36,1,1,1,1,20000.0,20000.0,1,0.16666666666666666,34,118,19,42,0.0,11,40.74074074074074,6,1
ATM0070,2026-04-22 21:06:06,BANK009,DIST003,26.436589,80.303939,ONSITE,True,21,2,0,5,11,37,2,2,2,2,45000.0,22500.0,1,0.3333333333333333,34,118,20,43,0.0,12,44.44444444444444,5,1
ATM0379,2026-04-22 21:08:32,BANK004,DIST001,25.367029,83.022845,OFFSITE,True,21,2,0,5,11,37,5,5,5,5,100000.0,20000.0,3,0.8333333333333334,33,77,19,19,0.0,5,18.51851851851852,0,0
ATM0070,2026-04-22 21:17:26,BANK009,DIST003,26.436589,80.303939,ONSITE,True,21,2,0,4,11,37,3,3,3,3,70000.0,23333.333333333332,1,0.5,34,118,21,44,0.0,13,48.148148148148145,4,1
ATM0070,2026-04-22 21:22:38,BANK009,DIST003,26.436589,80.303939,ONSITE,True,21,2,0,3,11,36,4,4,4,4,85000.0,21250.0,1,0.6666666666666666,34,118,22,45,0.0,14,51.85185185185185,3,1
ATM0070,2026-04-22 21:27:23,BANK009,DIST003,26.436589,80.303939,ONSITE,True,21,2,0,2,10,35,5,5,5,5,110000.0,22000.0,2,0.8333333333333334,34,118,23,46,0.0,15,55.55555555555556,2,1
ATM0304,2026-04-22 21:31:26,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,21,2,0,2,10,35,0,0,0,0,0.0,0.0,0,0.0,63,234,20,57,377.88574747003156,0,0.0,0,0
ATM0079,2026-04-22 21:33:59,BANK005,DIST007,27.202434,78.003355,OFFSITE,True,21,2,0,2,10,34,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,11,39,0,0,243.6558383408981,0,0.0,0,0
ATM0070,2026-04-22 21:35:06,BANK009,DIST003,26.436589,80.303939,ONSITE,True,21,2,0,2,10,34,6,6,6,6,125000.0,20833.333333333332,2,1.0,34,118,24,47,0.0,16,59.25925925925925,1,0
ATM0443,2026-04-22 21:35:30,BANK006,DIST009,28.357587,79.416855,OFFSITE,True,21,2,0,2,10,34,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,10,21,7,7,230.8579123207203,7,25.925925925925924,0,0
ATM0019,2026-04-22 21:41:02,BANK007,DIST017,29.962811,77.541621,ONSITE,True,21,2,0,2,9,34,0,0,0,0,0.0,0.0,0,0.0,31,108,4,4,476.41587509537936,4,14.814814814814813,0,0
ATM0070,2026-04-22 21:45:46,BANK009,DIST003,26.436589,80.303939,ONSITE,True,21,2,0,2,10,35,7,7,7,7,140000.0,20000.0,3,1.1666666666666667,34,118,25,48,0.0,17,62.96296296296296,0,0
ATM0126,2026-04-22 23:08:42,BANK005,DIST017,29.978275,77.540403,OFFSITE,True,23,2,0,3,13,37,0,0,0,0,0.0,0.0,0,0.0,20,95,0,4,477.88813767420464,0,0.0,0,0
ATM0204,2026-04-22 23:39:34,BANK010,DIST003,26.494209,80.262033,OFFSITE,True,23,2,0,3,12,38,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,21,48,10,10,7.6453241893222055,4,14.814814814814813,0,0
ATM0170,2026-04-22 23:40:11,BANK003,DIST007,27.162903,78.054218,OFFSITE,True,23,2,0,3,12,38,1,1,1,1,500.0,500.0,1,0.16666666666666666,27,96,0,15,237.43933540320654,0,0.0,0,0
ATM0106,2026-04-22 23:50:30,BANK001,DIST010,27.915436,78.093812,ONSITE,True,23,2,0,2,11,38,1,1,1,1,500.0,500.0,1,0.16666666666666666,41,166,21,41,273.55384540146935,0,0.0,0,0
ATM0486,2026-04-23 00:32:55,BANK009,DIST010,27.908331,78.07518,ONSITE,True,0,3,0,1,12,38,1,1,2,1,500.0,500.0,1,0.16666666666666666,35,159,0,41,274.5629314592291,0,0.0,0,0
ATM0311,2026-04-23 01:29:11,BANK002,DIST016,29.459755,77.721337,ONSITE,True,1,3,0,1,12,38,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,35,108,4,4,421.1028135024366,4,14.814814814814813,0,0
ATM0047,2026-04-23 02:50:46,BANK008,DIST011,28.815673,78.736228,OFFSITE,True,2,3,0,2,11,38,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,42,116,11,11,306.3167838120415,0,0.0,0,0
ATM0431,2026-04-23 03:05:12,BANK010,DIST010,27.926977,78.089133,ONSITE,True,3,3,0,2,10,38,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,48,161,20,41,274.6869661706072,0,0.0,0,0
ATM0390,2026-04-23 03:18:03,BANK009,DIST003,26.473413,80.344461,ONSITE,True,3,3,0,1,10,38,1,1,2,1,2000.0,2000.0,1,0.16666666666666666,19,63,14,14,5.747984408948279,0,0.0,0,0
ATM0223,2026-04-23 03:35:08,BANK008,DIST005,28.517339,77.409415,OFFSITE,True,3,3,0,1,10,38,1,1,1,1,8000.0,8000.0,1,0.16666666666666666,45,115,24,24,367.49193108928006,5,18.51851851851852,0,0
ATM0058,2026-04-23 03:40:30,BANK010,DIST012,26.753205,83.37791,OFFSITE,True,3,3,0,3,12,40,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,37,120,0,15,307.65744517827454,0,0.0,0,0
ATM0152,2026-04-23 04:04:06,BANK008,DIST001,25.33099,82.989801,ONSITE,True,4,3,0,2,11,40,0,0,0,0,0.0,0.0,0,0.0,53,239,20,39,295.47154016334,5,18.51851851851852,0,0
ATM0309,2026-04-23 04:06:36,BANK003,DIST016,29.464736,77.716414,ONSITE,True,4,3,0,2,11,40,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,34,119,4,4,421.8324797014013,0,0.0,0,0
ATM0055,2026-04-23 05:31:46,BANK008,DIST016,29.45737,77.718435,OFFSITE,True,5,3,0,2,9,41,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,34,104,4,4,421.0646650075535,0,0.0,0,0
ATM0324,2026-04-23 07:37:36,BANK008,DIST010,27.9154,78.077877,ONSITE,True,7,3,0,1,7,38,1,1,1,1,500.0,500.0,1,0.16666666666666666,52,176,5,41,274.8126978628052,0,0.0,0,0
ATM0120,2026-04-23 07:54:32,BANK005,DIST017,29.969001,77.531146,ONSITE,True,7,3,0,1,7,38,0,0,0,0,0.0,0.0,0,0.0,26,105,0,4,477.5607984487412,0,0.0,0,0
ATM0197,2026-04-23 08:09:48,BANK003,DIST009,28.403233,79.349275,ONSITE,True,8,3,0,1,8,39,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,12,58,10,25,238.1146831229275,0,0.0,0,0
