complaint_id,complaint_number,reported_at,crime_category,fraud_amount,state,district,police_station,latitude,longitude,status,timestamp,category
COMP007773,CMP-2026-007773,2026-04-13 04:28:36,UPI_FRAUD,10000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.81283,80.906456,UNDER_INVESTIGATION,2026-04-13 04:28:36,UPI_FRAUD
COMP000795,CMP-2026-000795,2026-04-13 05:31:29,ONLINE_BANKING_FRAUD,20000.0,Uttar Pradesh,Kanpur Nagar,Kalyanpur PS,26.498886,80.259071,REGISTERED,2026-04-13 05:31:29,ONLINE_BANKING_FRAUD
COMP009738,CMP-2026-009738,2026-04-13 05:37:58,UPI_FRAUD,15000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.790447,83.391892,CLOSED,2026-04-13 05:37:58,UPI_FRAUD
COMP009211,CMP-2026-009211,2026-04-13 06:06:25,UPI_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.651425,77.358058,RESOLVED,2026-04-13 06:06:25,UPI_FRAUD
COMP000824,CMP-2026-000824,2026-04-13 06:17:01,ATM_FRAUD,15000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.966221,77.546496,UNDER_INVESTIGATION,2026-04-13 06:17:01,ATM_FRAUD
COMP001158,CMP-2026-001158,2026-04-13 06:35:35,ONLINE_BANKING_FRAUD,2000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.435712,80.313328,RESOLVED,2026-04-13 06:35:35,ONLINE_BANKING_FRAUD
COMP000957,CMP-2026-000957,2026-04-13 06:35:49,ATM_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.658479,77.386246,UNDER_INVESTIGATION,2026-04-13 06:35:49,ATM_FRAUD
COMP005373,CMP-2026-005373,2026-04-13 06:47:12,CARD_FRAUD,45000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.471383,77.506209,UNDER_INVESTIGATION,2026-04-13 06:47:12,CARD_FRAUD
COMP000373,CMP-2026-000373,2026-04-13 07:04:24,CARD_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.487885,77.50982,UNDER_INVESTIGATION,2026-04-13 07:04:24,CARD_FRAUD
COMP007059,CMP-2026-007059,2026-04-13 08:25:32,ATM_FRAUD,10000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.434816,81.911208,REGISTERED,2026-04-13 08:25:32,ATM_FRAUD
COMP005395,CMP-2026-005395,2026-04-13 08:31:56,ONLINE_BANKING_FRAUD,20000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.294089,83.016704,CLOSED,2026-04-13 08:31:56,ONLINE_BANKING_FRAUD
COMP008287,CMP-2026-008287,2026-04-13 09:34:47,ONLINE_BANKING_FRAUD,10000.0,Uttar Pradesh,Saharanpur,Janakpuri PS,29.952568,77.523188,UNDER_INVESTIGATION,2026-04-13 09:34:47,ONLINE_BANKING_FRAUD
COMP008244,CMP-2026-008244,2026-04-13 09:35:18,PHISHING,2000.0,Uttar Pradesh,Prayagraj,Naini PS,25.371061,81.862724,UNDER_INVESTIGATION,2026-04-13 09:35:18,PHISHING
COMP002557,CMP-2026-002557,2026-04-13 09:48:12,PHISHING,2000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.81299,80.91402,CLOSED,2026-04-13 09:48:12,PHISHING
COMP008689,CMP-2026-008689,2026-04-13 09:57:07,CARD_FRAUD,10000.0,Uttar Pradesh,Varanasi,Sigra PS,25.333528,83.003995,REGISTERED,2026-04-13 09:57:07,CARD_FRAUD
COMP003941,CMP-2026-003941,2026-04-13 10:54:22,CARD_FRAUD,15000.0,Uttar Pradesh,Jaunpur,Kotwali PS,25.753656,82.682878,RESOLVED,2026-04-13 10:54:22,CARD_FRAUD
COMP004007,CMP-2026-004007,2026-04-13 11:05:39,CARD_FRAUD,8000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.839931,78.768825,REGISTERED,2026-04-13 11:05:39,CARD_FRAUD
COMP009207,CMP-2026-009207,2026-04-13 13:12:21,UPI_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.633634,77.37721,UNDER_INVESTIGATION,2026-04-13 13:12:21,UPI_FRAUD
COMP007572,CMP-2026-007572,2026-04-13 13:43:05,ATM_FRAUD,15000.0,Uttar Pradesh,Agra,Tajganj PS,27.151555,78.033416,UNDER_INVESTIGATION,2026-04-13 13:43:05,ATM_FRAUD
COMP006591,CMP-2026-006591,2026-04-13 15:17:20,CARD_FRAUD,8000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.92677,78.086837,UNDER_INVESTIGATION,2026-04-13 15:17:20,CARD_FRAUD
COMP007956,CMP-2026-007956,2026-04-13 15:46:10,ATM_FRAUD,10000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.464373,80.339722,RESOLVED,2026-04-13 15:46:10,ATM_FRAUD
COMP009479,CMP-2026-009479,2026-04-13 17:20:20,UPI_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.621224,77.369521,CLOSED,2026-04-13 17:20:20,UPI_FRAUD
COMP004956,CMP-2026-004956,2026-04-13 17:23:25,ATM_FRAUD,8000.0,Uttar Pradesh,Firozabad,Dakshin PS,27.164237,78.41742,REGISTERED,2026-04-13 17:23:25,ATM_FRAUD
COMP004309,CMP-2026-004309,2026-04-13 17:28:55,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Mathura,Highway PS,27.470736,77.653145,UNDER_INVESTIGATION,2026-04-13 17:28:55,ONLINE_BANKING_FRAUD
COMP001693,CMP-2026-001693,2026-04-13 18:51:18,UPI_FRAUD,5000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.164374,78.035322,UNDER_INVESTIGATION,2026-04-13 18:51:18,UPI_FRAUD
COMP007785,CMP-2026-007785,2026-04-13 19:26:07,ATM_FRAUD,8000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.977141,77.724378,UNDER_INVESTIGATION,2026-04-13 19:26:07,ATM_FRAUD
COMP003353,CMP-2026-003353,2026-04-13 19:39:22,IDENTITY_FRAUD,2000.0,Uttar Pradesh,Mathura,Kotwali PS,27.492479,77.650199,UNDER_INVESTIGATION,2026-04-13 19:39:22,IDENTITY_FRAUD
COMP008335,CMP-2026-008335,2026-04-13 19:51:11,UPI_FRAUD,30000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.299906,82.975525,UNDER_INVESTIGATION,2026-04-13 19:51:11,UPI_FRAUD
COMP009830,CMP-2026-009830,2026-04-13 19:52:54,ATM_FRAUD,5000.0,Uttar Pradesh,Meerut,Sadar PS,28.99209,77.682897,RESOLVED,2026-04-13 19:52:54,ATM_FRAUD
COMP007631,CMP-2026-007631,2026-04-13 20:24:26,ATM_FRAUD,2000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.823684,80.933469,CLOSED,2026-04-13 20:24:26,ATM_FRAUD
COMP001223,CMP-2026-001223,2026-04-13 21:52:07,CARD_FRAUD,20000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.436609,80.315351,RESOLVED,2026-04-13 21:52:07,CARD_FRAUD
COMP007689,CMP-2026-007689,2026-04-13 22:13:32,ATM_FRAUD,2000.0,Uttar Pradesh,Meerut,Sadar PS,28.996866,77.695693,CLOSED,2026-04-13 22:13:32,ATM_FRAUD
COMP005201,CMP-2026-005201,2026-04-13 23:40:09,ATM_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.551094,77.325453,RESOLVED,2026-04-13 23:40:09,ATM_FRAUD
COMP008925,CMP-2026-008925,2026-04-14 00:02:23,ATM_FRAUD,8000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.973297,77.72216,RESOLVED,2026-04-14 00:02:23,ATM_FRAUD
COMP004454,CMP-2026-004454,2026-04-14 00:38:42,ATM_FRAUD,20000.0,Uttar Pradesh,Prayagraj,Naini PS,25.384144,81.849571,CLOSED,2026-04-14 00:38:42,ATM_FRAUD
COMP004038,CMP-2026-004038,2026-04-14 00:51:43,UPI_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Surajpur PS,28.506081,77.406866,RESOLVED,2026-04-14 00:51:43,UPI_FRAUD
COMP000967,CMP-2026-000967,2026-04-14 01:45:26,CARD_FRAUD,15000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.429921,81.914929,UNDER_INVESTIGATION,2026-04-14 01:45:26,CARD_FRAUD
COMP002851,CMP-2026-002851,2026-04-14 03:48:11,ATM_FRAUD,45000.0,Uttar Pradesh,Varanasi,Sarnath PS,25.373836,83.030782,REGISTERED,2026-04-14 03:48:11,ATM_FRAUD
COMP005897,CMP-2026-005897,2026-04-14 04:00:24,UPI_FRAUD,8000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.32395,83.013336,RESOLVED,2026-04-14 04:00:24,UPI_FRAUD
COMP008332,CMP-2026-008332,2026-04-14 04:27:27,UPI_FRAUD,10000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.159521,78.015437,UNDER_INVESTIGATION,2026-04-14 04:27:27,UPI_FRAUD
COMP005327,CMP-2026-005327,2026-04-14 05:00:30,UPI_FRAUD,20000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.87173,80.998173,REGISTERED,2026-04-14 05:00:30,UPI_FRAUD
COMP003387,CMP-2026-003387,2026-04-14 05:25:55,CARD_FRAUD,20000.0,Uttar Pradesh,Moradabad,Majhola PS,28.804999,78.73668,REGISTERED,2026-04-14 05:25:55,CARD_FRAUD
COMP009230,CMP-2026-009230,2026-04-14 06:12:01,CARD_FRAUD,15000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.304646,82.999161,UNDER_INVESTIGATION,2026-04-14 06:12:01,CARD_FRAUD
COMP007643,CMP-2026-007643,2026-04-14 06:32:14,ATM_FRAUD,15000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.827254,78.745198,CLOSED,2026-04-14 06:32:14,ATM_FRAUD
COMP006742,CMP-2026-006742,2026-04-14 08:36:19,ATM_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.690205,77.440794,RESOLVED,2026-04-14 08:36:19,ATM_FRAUD
COMP002279,CMP-2026-002279,2026-04-14 09:11:25,ATM_FRAUD,20000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.430375,81.89275,RESOLVED,2026-04-14 09:11:25,ATM_FRAUD
COMP001260,CMP-2026-001260,2026-04-14 09:41:45,CARD_FRAUD,5000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.87696,80.996469,CLOSED,2026-04-14 09:41:45,CARD_FRAUD
COMP007951,CMP-2026-007951,2026-04-14 09:49:36,ONLINE_BANKING_FRAUD,15000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.322721,82.995426,UNDER_INVESTIGATION,2026-04-14 09:49:36,ONLINE_BANKING_FRAUD
COMP007957,CMP-2026-007957,2026-04-14 11:02:15,IDENTITY_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.664559,77.36576,UNDER_INVESTIGATION,2026-04-14 11:02:15,IDENTITY_FRAUD
COMP008879,CMP-2026-008879,2026-04-14 11:02:15,IDENTITY_FRAUD,30000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.426933,80.295912,UNDER_INVESTIGATION,2026-04-14 11:02:15,IDENTITY_FRAUD
COMP001109,CMP-2026-001109,2026-04-14 11:59:36,CARD_FRAUD,5000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.139288,78.017853,CLOSED,2026-04-14 11:59:36,CARD_FRAUD
COMP008279,CMP-2026-008279,2026-04-14 12:28:23,ATM_FRAUD,30000.0,Uttar Pradesh,Mathura,Highway PS,27.474763,77.63804,UNDER_INVESTIGATION,2026-04-14 12:28:23,ATM_FRAUD
COMP002146,CMP-2026-002146,2026-04-14 13:04:05,ATM_FRAUD,5000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.142356,78.011448,REGISTERED,2026-04-14 13:04:05,ATM_FRAUD
COMP004679,CMP-2026-004679,2026-04-14 13:13:37,CARD_FRAUD,8000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.62569,77.355314,REGISTERED,2026-04-14 13:13:37,CARD_FRAUD
COMP005697,CMP-2026-005697,2026-04-14 13:34:05,ATM_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.640548,77.351129,REGISTERED,2026-04-14 13:34:05,ATM_FRAUD
COMP003965,CMP-2026-003965,2026-04-14 14:21:08,UPI_FRAUD,30000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.762537,83.36466,REGISTERED,2026-04-14 14:21:08,UPI_FRAUD
COMP007816,CMP-2026-007816,2026-04-14 14:25:59,ONLINE_BANKING_FRAUD,10000.0,Uttar Pradesh,Agra,Hari Parwat PS,27.207019,78.002451,UNDER_INVESTIGATION,2026-04-14 14:25:59,ONLINE_BANKING_FRAUD
COMP007342,CMP-2026-007342,2026-04-14 14:33:13,ATM_FRAUD,15000.0,Uttar Pradesh,Ayodhya (Faizabad),Ayodhya PS,26.788282,82.211164,CLOSED,2026-04-14 14:33:13,ATM_FRAUD
COMP002186,CMP-2026-002186,2026-04-14 16:00:44,PHISHING,15000.0,Uttar Pradesh,Agra,Tajganj PS,27.157405,78.043362,RESOLVED,2026-04-14 16:00:44,PHISHING
COMP000670,CMP-2026-000670,2026-04-14 16:25:04,ATM_FRAUD,5000.0,Uttar Pradesh,Lucknow,Hazratganj PS,26.85541,80.931067,UNDER_INVESTIGATION,2026-04-14 16:25:04,ATM_FRAUD
COMP009448,CMP-2026-009448,2026-04-14 16:35:17,UPI_FRAUD,2000.0,Uttar Pradesh,Saharanpur,Janakpuri PS,29.963789,77.530243,REGISTERED,2026-04-14 16:35:17,UPI_FRAUD
COMP004861,CMP-2026-004861,2026-04-14 17:07:01,OTHER,15000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.440084,81.89934,CLOSED,2026-04-14 17:07:01,OTHER
COMP001663,CMP-2026-001663,2026-04-14 17:26:19,ATM_FRAUD,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.576956,77.321673,REGISTERED,2026-04-14 17:26:19,ATM_FRAUD
COMP006339,CMP-2026-006339,2026-04-14 17:36:25,UPI_FRAUD,2000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.684904,77.445482,UNDER_INVESTIGATION,2026-04-14 17:36:25,UPI_FRAUD
COMP000321,CMP-2026-000321,2026-04-14 19:38:49,ATM_FRAUD,50000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.815181,80.913474,UNDER_INVESTIGATION,2026-04-14 19:38:49,ATM_FRAUD
COMP001035,CMP-2026-001035,2026-04-14 21:01:24,ATM_FRAUD,8000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.873686,80.997949,CLOSED,2026-04-14 21:01:24,ATM_FRAUD
COMP003849,CMP-2026-003849,2026-04-14 22:07:28,ONLINE_BANKING_FRAUD,2000.0,Uttar Pradesh,Jhansi,Sadar PS,25.424125,78.547533,RESOLVED,2026-04-14 22:07:28,ONLINE_BANKING_FRAUD
COMP003784,CMP-2026-003784,2026-04-14 22:17:52,ATM_FRAUD,8000.0,Uttar Pradesh,Aligarh,Kwarsi PS,27.932165,78.090486,RESOLVED,2026-04-14 22:17:52,ATM_FRAUD
COMP007851,CMP-2026-007851,2026-04-15 00:04:24,ATM_FRAUD,15000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.449699,77.524935,UNDER_INVESTIGATION,2026-04-15 00:04:24,ATM_FRAUD
COMP002445,CMP-2026-002445,2026-04-15 00:31:56,ATM_FRAUD,15000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.75089,83.377976,CLOSED,2026-04-15 00:31:56,ATM_FRAUD
COMP002177,CMP-2026-002177,2026-04-15 01:20:38,ATM_FRAUD,10000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.45466,81.85219,CLOSED,2026-04-15 01:20:38,ATM_FRAUD
COMP008754,CMP-2026-008754,2026-04-15 02:00:38,CARD_FRAUD,45000.0,Uttar Pradesh,Meerut,Sadar PS,28.986537,77.685736,UNDER_INVESTIGATION,2026-04-15 02:00:38,CARD_FRAUD
COMP008066,CMP-2026-008066,2026-04-15 02:24:00,ATM_FRAUD,2000.0,Uttar Pradesh,Bareilly,CB Ganj PS,28.420314,79.365742,REGISTERED,2026-04-15 02:24:00,ATM_FRAUD
COMP009776,CMP-2026-009776,2026-04-15 03:51:01,PHISHING,5000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.822515,80.908488,CLOSED,2026-04-15 03:51:01,PHISHING
COMP003993,CMP-2026-003993,2026-04-15 04:25:45,ATM_FRAUD,10000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.966709,77.722978,CLOSED,2026-04-15 04:25:45,ATM_FRAUD
COMP007184,CMP-2026-007184,2026-04-15 04:56:47,CARD_FRAUD,5000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.378781,82.970267,RESOLVED,2026-04-15 04:56:47,CARD_FRAUD
COMP002829,CMP-2026-002829,2026-04-15 05:04:03,UPI_FRAUD,8000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.152582,78.002653,CLOSED,2026-04-15 05:04:03,UPI_FRAUD
COMP007790,CMP-2026-007790,2026-04-15 05:14:51,CARD_FRAUD,8000.0,Uttar Pradesh,Agra,Hari Parwat PS,27.210361,78.009111,REGISTERED,2026-04-15 05:14:51,CARD_FRAUD
COMP002373,CMP-2026-002373,2026-04-15 06:24:33,ONLINE_BANKING_FRAUD,15000.0,Uttar Pradesh,Prayagraj,Naini PS,25.38219,81.869307,CLOSED,2026-04-15 06:24:33,ONLINE_BANKING_FRAUD
COMP000374,CMP-2026-000374,2026-04-15 07:10:45,ATM_FRAUD,8000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Surajpur PS,28.516379,77.411509,REGISTERED,2026-04-15 07:10:45,ATM_FRAUD
COMP000413,CMP-2026-000413,2026-04-15 07:23:15,ONLINE_BANKING_FRAUD,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.622468,77.37589,RESOLVED,2026-04-15 07:23:15,ONLINE_BANKING_FRAUD
COMP009787,CMP-2026-009787,2026-04-15 07:53:02,OTHER,8000.0,Uttar Pradesh,Mathura,Highway PS,27.463368,77.641088,CLOSED,2026-04-15 07:53:02,OTHER
COMP006262,CMP-2026-006262,2026-04-15 11:40:22,UPI_FRAUD,20000.0,Uttar Pradesh,Agra,Tajganj PS,27.145552,78.050846,UNDER_INVESTIGATION,2026-04-15 11:40:22,UPI_FRAUD
COMP006237,CMP-2026-006237,2026-04-15 12:23:43,ATM_FRAUD,10000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.456168,78.553991,RESOLVED,2026-04-15 12:23:43,ATM_FRAUD
COMP007221,CMP-2026-007221,2026-04-15 12:30:31,CARD_FRAUD,5000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.839948,78.766842,REGISTERED,2026-04-15 12:30:31,CARD_FRAUD
COMP002638,CMP-2026-002638,2026-04-15 12:45:02,PHISHING,10000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.477846,80.339546,REGISTERED,2026-04-15 12:45:02,PHISHING
COMP003641,CMP-2026-003641,2026-04-15 12:49:39,PHISHING,15000.0,Uttar Pradesh,Lucknow,Indira Nagar PS,26.899868,80.977242,REGISTERED,2026-04-15 12:49:39,PHISHING
COMP009034,CMP-2026-009034,2026-04-15 13:32:43,ONLINE_BANKING_FRAUD,30000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.740561,83.370495,CLOSED,2026-04-15 13:32:43,ONLINE_BANKING_FRAUD
COMP007176,CMP-2026-007176,2026-04-15 14:18:41,ATM_FRAUD,8000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.425202,81.9337,REGISTERED,2026-04-15 14:18:41,ATM_FRAUD
COMP006609,CMP-2026-006609,2026-04-15 14:37:09,UPI_FRAUD,8000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.690478,77.454931,UNDER_INVESTIGATION,2026-04-15 14:37:09,UPI_FRAUD
COMP004744,CMP-2026-004744,2026-04-15 14:37:34,IDENTITY_FRAUD,5000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.78697,80.898501,CLOSED,2026-04-15 14:37:34,IDENTITY_FRAUD
COMP005061,CMP-2026-005061,2026-04-15 14:49:59,CARD_FRAUD,15000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.294901,82.996484,UNDER_INVESTIGATION,2026-04-15 14:49:59,CARD_FRAUD
COMP000420,CMP-2026-000420,2026-04-15 15:10:34,ATM_FRAUD,10000.0,Uttar Pradesh,Mathura,Highway PS,27.470287,77.634297,CLOSED,2026-04-15 15:10:34,ATM_FRAUD
COMP009870,CMP-2026-009870,2026-04-15 15:36:11,UPI_FRAUD,15000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.646179,77.369606,RESOLVED,2026-04-15 15:36:11,UPI_FRAUD
COMP009224,CMP-2026-009224,2026-04-15 17:03:47,ATM_FRAUD,10000.0,Uttar Pradesh,Kanpur Nagar,Kalyanpur PS,26.495563,80.255253,RESOLVED,2026-04-15 17:03:47,ATM_FRAUD
COMP006655,CMP-2026-006655,2026-04-15 17:13:20,ATM_FRAUD,2000.0,Uttar Pradesh,Mirzapur,Vindhyachal PS,25.153128,82.510034,UNDER_INVESTIGATION,2026-04-15 17:13:20,ATM_FRAUD
COMP001864,CMP-2026-001864,2026-04-15 18:37:09,ATM_FRAUD,20000.0,Uttar Pradesh,Varanasi,Sarnath PS,25.357739,83.014184,UNDER_INVESTIGATION,2026-04-15 18:37:09,ATM_FRAUD
COMP001351,CMP-2026-001351,2026-04-15 19:15:55,CARD_FRAUD,8000.0,Uttar Pradesh,Mirzapur,Kotwali PS,25.14098,82.567425,CLOSED,2026-04-15 19:15:55,CARD_FRAUD
COMP003930,CMP-2026-003930,2026-04-15 19:45:45,ATM_FRAUD,15000.0,Uttar Pradesh,Meerut,Sadar PS,28.998002,77.691502,UNDER_INVESTIGATION,2026-04-15 19:45:45,ATM_FRAUD
COMP003630,CMP-2026-003630,2026-04-15 19:49:57,ATM_FRAUD,5000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.465024,81.815528,REGISTERED,2026-04-15 19:49:57,ATM_FRAUD
COMP004524,CMP-2026-004524,2026-04-15 20:34:11,ATM_FRAUD,2000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.143948,78.011621,REGISTERED,2026-04-15 20:34:11,ATM_FRAUD
COMP006515,CMP-2026-006515,2026-04-15 21:03:31,UPI_FRAUD,8000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.791881,83.389181,UNDER_INVESTIGATION,2026-04-15 21:03:31,UPI_FRAUD
COMP005948,CMP-2026-005948,2026-04-15 21:12:19,CARD_FRAUD,5000.0,Uttar Pradesh,Varanasi,Sigra PS,25.318325,82.98109,REGISTERED,2026-04-15 21:12:19,CARD_FRAUD
COMP007046,CMP-2026-007046,2026-04-15 21:42:53,CARD_FRAUD,15000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.34828,82.962319,REGISTERED,2026-04-15 21:42:53,CARD_FRAUD
COMP009386,CMP-2026-009386,2026-04-16 00:29:16,UPI_FRAUD,30000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.969971,77.730305,CLOSED,2026-04-16 00:29:16,UPI_FRAUD
COMP009907,CMP-2026-009907,2026-04-16 01:04:33,UPI_FRAUD,30000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.556322,77.307501,REGISTERED,2026-04-16 01:04:33,UPI_FRAUD
COMP008937,CMP-2026-008937,2026-04-16 01:47:52,ONLINE_BANKING_FRAUD,8000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.319449,82.98714,RESOLVED,2026-04-16 01:47:52,ONLINE_BANKING_FRAUD
COMP009212,CMP-2026-009212,2026-04-16 02:03:53,UPI_FRAUD,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.468756,77.523832,CLOSED,2026-04-16 02:03:53,UPI_FRAUD
COMP009015,CMP-2026-009015,2026-04-16 03:06:22,ATM_FRAUD,5000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.433607,81.897779,UNDER_INVESTIGATION,2026-04-16 03:06:22,ATM_FRAUD
COMP006158,CMP-2026-006158,2026-04-16 03:29:03,UPI_FRAUD,2000.0,Uttar Pradesh,Meerut,Sadar PS,28.992796,77.724203,CLOSED,2026-04-16 03:29:03,UPI_FRAUD
COMP008310,CMP-2026-008310,2026-04-16 04:32:49,OTHER,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.567426,77.323264,CLOSED,2026-04-16 04:32:49,OTHER
COMP000004,CMP-2026-000004,2026-04-16 04:35:57,CARD_FRAUD,20000.0,Uttar Pradesh,Ayodhya (Faizabad),Kotwali PS,26.775605,82.144192,UNDER_INVESTIGATION,2026-04-16 04:35:57,CARD_FRAUD
COMP007684,CMP-2026-007684,2026-04-16 04:41:31,CARD_FRAUD,20000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.973224,77.519643,CLOSED,2026-04-16 04:41:31,CARD_FRAUD
COMP005770,CMP-2026-005770,2026-04-16 04:52:42,ATM_FRAUD,2000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.969988,77.548612,RESOLVED,2026-04-16 04:52:42,ATM_FRAUD
COMP009234,CMP-2026-009234,2026-04-16 05:48:05,ATM_FRAUD,2000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.81781,80.920234,REGISTERED,2026-04-16 05:48:05,ATM_FRAUD
COMP001509,CMP-2026-001509,2026-04-16 06:23:19,IDENTITY_FRAUD,30000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.298678,82.985195,UNDER_INVESTIGATION,2026-04-16 06:23:19,IDENTITY_FRAUD
COMP003559,CMP-2026-003559,2026-04-16 06:46:20,CARD_FRAUD,5000.0,Uttar Pradesh,Aligarh,Kwarsi PS,27.938633,78.090146,CLOSED,2026-04-16 06:46:20,CARD_FRAUD
COMP004583,CMP-2026-004583,2026-04-16 06:54:22,ATM_FRAUD,20000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.809686,80.890572,RESOLVED,2026-04-16 06:54:22,ATM_FRAUD
COMP000179,CMP-2026-000179,2026-04-16 07:08:24,CARD_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.643088,77.375386,UNDER_INVESTIGATION,2026-04-16 07:08:24,CARD_FRAUD
COMP001036,CMP-2026-001036,2026-04-16 08:12:55,ATM_FRAUD,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.503665,77.513998,CLOSED,2026-04-16 08:12:55,ATM_FRAUD
COMP006138,CMP-2026-006138,2026-04-16 08:14:39,UPI_FRAUD,15000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.441717,81.82948,RESOLVED,2026-04-16 08:14:39,UPI_FRAUD
COMP002007,CMP-2026-002007,2026-04-16 10:10:51,ATM_FRAUD,10000.0,Uttar Pradesh,Jaunpur,Line Bazar PS,25.732162,82.666661,RESOLVED,2026-04-16 10:10:51,ATM_FRAUD
COMP005002,CMP-2026-005002,2026-04-16 10:19:01,UPI_FRAUD,15000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.696385,77.431925,REGISTERED,2026-04-16 10:19:01,UPI_FRAUD
