transaction_id,transaction_reference,transaction_time,amount,transaction_type,account_id,atm_id,latitude,longitude,risk_label,complaint_id,timestamp
TXN00013463,TXN-2026-013463,2026-04-27 16:39:19,1000.0,WITHDRAWAL,ACC000105,ATM0131,26.418264,80.33286,0,,2026-04-27 16:39:19
TXN00029219,TXN-2026-029219,2026-04-27 16:42:22,8000.0,WITHDRAWAL,ACC005474,ATM0081,29.475889,77.700223,0,,2026-04-27 16:42:22
TXN00016576,TXN-2026-016576,2026-04-27 16:58:59,5000.0,WITHDRAWAL,ACC003203,ATM0415,26.763833,83.368135,0,,2026-04-27 16:58:59
TXN00028902,TXN-2026-028902,2026-04-27 17:02:30,500.0,WITHDRAWAL,ACC000735,ATM0423,28.810252,78.742308,0,,2026-04-27 17:02:30
TXN00017174,TXN-2026-017174,2026-04-27 17:03:07,3000.0,WITHDRAWAL,ACC002845,ATM0491,27.919928,78.095914,0,,2026-04-27 17:03:07
TXN00010188,TXN-2026-010188,2026-04-27 17:04:50,5000.0,WITHDRAWAL,ACC005642,ATM0330,26.416154,80.341755,0,,2026-04-27 17:04:50
TXN00014561,TXN-2026-014561,2026-04-27 17:12:11,2500.0,WITHDRAWAL,ACC002002,ATM0119,26.799346,80.915222,0,,2026-04-27 17:12:11
TXN00010865,TXN-2026-010865,2026-04-27 17:25:03,8000.0,WITHDRAWAL,ACC002852,ATM0304,28.618056,77.365046,0,,2026-04-27 17:25:03
TXN00021487,TXN-2026-021487,2026-04-27 17:26:16,3000.0,WITHDRAWAL,ACC007836,ATM0147,27.165217,78.406098,0,,2026-04-27 17:26:16
TXN00004546,TXN-2026-004546,2026-04-27 17:29:23,3000.0,WITHDRAWAL,ACC008216,ATM0447,26.491455,80.255448,0,,2026-04-27 17:29:23
TXN00002805,TXN-2026-002805,2026-04-27 17:41:46,2000.0,WITHDRAWAL,ACC002538,ATM0193,28.841714,78.756313,0,,2026-04-27 17:41:46
TXN00005440,TXN-2026-005440,2026-04-27 17:42:49,4000.0,WITHDRAWAL,ACC005474,ATM0340,25.371123,82.970117,0,,2026-04-27 17:42:49
TXN00010284,TXN-2026-010284,2026-04-27 17:48:19,1500.0,WITHDRAWAL,ACC006749,ATM0109,25.736477,82.672513,0,,2026-04-27 17:48:19
TXN00015273,TXN-2026-015273,2026-04-27 17:51:02,0.0,BALANCE_CHECK,ACC006359,ATM0314,25.740026,82.676738,0,,2026-04-27 17:51:02
TXN00006225,TXN-2026-006225,2026-04-27 18:42:09,2000.0,WITHDRAWAL,ACC004131,ATM0067,26.795076,82.20421,0,,2026-04-27 18:42:09
TXN00016101,TXN-2026-016101,2026-04-27 19:24:14,3000.0,WITHDRAWAL,ACC002012,ATM0165,25.468549,81.86101,0,,2026-04-27 19:24:14
TXN00001646,TXN-2026-001646,2026-04-27 19:25:52,20000.0,WITHDRAWAL,ACC_MULE_0035,ATM0342,25.737073,82.674138,1,COMP000274,2026-04-27 19:25:52
TXN00001647,TXN-2026-001647,2026-04-27 19:33:07,25000.0,WITHDRAWAL,ACC_MULE_0035,ATM0342,25.737073,82.674138,1,COMP000274,2026-04-27 19:33:07
TXN00011757,TXN-2026-011757,2026-04-27 19:34:21,5000.0,WITHDRAWAL,ACC002296,ATM0386,25.359044,82.962313,0,,2026-04-27 19:34:21
TXN00024991,TXN-2026-024991,2026-04-27 19:38:04,1000.0,WITHDRAWAL,ACC007385,ATM0204,26.494209,80.262033,0,,2026-04-27 19:38:04
TXN00001648,TXN-2026-001648,2026-04-27 19:44:57,15000.0,WITHDRAWAL,ACC_MULE_0035,ATM0342,25.737073,82.674138,1,COMP000274,2026-04-27 19:44:57
TXN00001649,TXN-2026-001649,2026-04-27 19:52:03,25000.0,WITHDRAWAL,ACC_MULE_0035,ATM0342,25.737073,82.674138,1,COMP000274,2026-04-27 19:52:03
TXN00014622,TXN-2026-014622,2026-04-27 19:57:53,2500.0,WITHDRAWAL,ACC005396,ATM0293,26.436619,80.310543,0,,2026-04-27 19:57:53
TXN00005714,TXN-2026-005714,2026-04-27 20:06:24,5000.0,WITHDRAWAL,ACC004680,ATM0428,26.420039,80.345952,0,,2026-04-27 20:06:24
TXN00008814,TXN-2026-008814,2026-04-27 20:24:37,0.0,BALANCE_CHECK,ACC005629,ATM0431,27.926977,78.089133,0,,2026-04-27 20:24:37
TXN00020251,TXN-2026-020251,2026-04-27 20:55:22,1000.0,TRANSFER,ACC000690,ATM0379,25.367029,83.022845,0,,2026-04-27 20:55:22
TXN00025051,TXN-2026-025051,2026-04-27 21:00:02,1000.0,WITHDRAWAL,ACC003831,ATM0147,27.165217,78.406098,0,,2026-04-27 21:00:02
TXN00021593,TXN-2026-021593,2026-04-27 21:16:14,1000.0,WITHDRAWAL,ACC006477,ATM0286,25.446361,81.836821,0,,2026-04-27 21:16:14
TXN00008579,TXN-2026-008579,2026-04-27 21:31:23,500.0,WITHDRAWAL,ACC000343,ATM0426,25.294361,82.995857,0,,2026-04-27 21:31:23
TXN00026494,TXN-2026-026494,2026-04-27 21:37:29,2000.0,WITHDRAWAL,ACC002529,ATM0489,28.62837,77.36324,0,,2026-04-27 21:37:29
TXN00004614,TXN-2026-004614,2026-04-27 21:58:20,2500.0,WITHDRAWAL,ACC005675,ATM0231,27.166549,78.394681,0,,2026-04-27 21:58:20
TXN00021504,TXN-2026-021504,2026-04-27 22:30:09,3000.0,WITHDRAWAL,ACC005036,ATM0249,25.323089,82.977553,0,,2026-04-27 22:30:09
TXN00025684,TXN-2026-025684,2026-04-28 01:01:08,2000.0,WITHDRAWAL,ACC000484,ATM0137,26.859091,81.002553,0,,2026-04-28 01:01:08
TXN00011287,TXN-2026-011287,2026-04-28 01:44:42,0.0,BALANCE_CHECK,ACC002688,ATM0013,26.825955,80.913084,0,,2026-04-28 01:44:42
TXN00025781,TXN-2026-025781,2026-04-28 02:15:03,1000.0,WITHDRAWAL,ACC001889,ATM0260,26.763609,83.377553,0,,2026-04-28 02:15:03
TXN00002850,TXN-2026-002850,2026-04-28 04:07:53,1500.0,WITHDRAWAL,ACC002766,ATM0228,25.383498,81.863976,0,,2026-04-28 04:07:53
TXN00003090,TXN-2026-003090,2026-04-28 04:36:40,2500.0,WITHDRAWAL,ACC007141,ATM0332,25.168987,82.501624,0,,2026-04-28 04:36:40
TXN00028660,TXN-2026-028660,2026-04-28 05:42:14,2000.0,WITHDRAWAL,ACC007192,ATM0476,26.822476,80.909615,0,,2026-04-28 05:42:14
TXN00028883,TXN-2026-028883,2026-04-28 05:51:47,500.0,WITHDRAWAL,ACC001806,ATM0339,26.776229,82.140268,0,,2026-04-28 05:51:47
TXN00029628,TXN-2026-029628,2026-04-28 06:29:15,1500.0,WITHDRAWAL,ACC003839,ATM0482,26.842574,80.941519,0,,2026-04-28 06:29:15
TXN00006476,TXN-2026-006476,2026-04-28 06:46:44,10000.0,WITHDRAWAL,ACC006019,ATM0386,25.359044,82.962313,0,,2026-04-28 06:46:44
TXN00014698,TXN-2026-014698,2026-04-28 06:54:55,2500.0,WITHDRAWAL,ACC002505,ATM0156,26.849027,80.945942,0,,2026-04-28 06:54:55
TXN00002730,TXN-2026-002730,2026-04-28 07:09:54,0.0,BALANCE_CHECK,ACC004406,ATM0349,25.758475,82.701733,0,,2026-04-28 07:09:54
TXN00012628,TXN-2026-012628,2026-04-28 07:23:19,0.0,BALANCE_CHECK,ACC006948,ATM0353,28.80933,78.733964,0,,2026-04-28 07:23:19
TXN00002285,TXN-2026-002285,2026-04-28 08:11:01,500.0,WITHDRAWAL,ACC004948,ATM0186,28.637112,77.372019,0,,2026-04-28 08:11:01
TXN00028675,TXN-2026-028675,2026-04-28 08:17:59,2000.0,WITHDRAWAL,ACC005568,ATM0458,28.811002,78.735184,0,,2026-04-28 08:17:59
TXN00009021,TXN-2026-009021,2026-04-28 08:59:42,2000.0,WITHDRAWAL,ACC001428,ATM0213,27.466561,77.639647,0,,2026-04-28 08:59:42
TXN00012169,TXN-2026-012169,2026-04-28 09:07:44,1500.0,WITHDRAWAL,ACC002648,ATM0012,25.149093,82.575409,0,,2026-04-28 09:07:44
TXN00005381,TXN-2026-005381,2026-04-28 09:08:42,10000.0,WITHDRAWAL,ACC008187,ATM0264,25.385371,81.866853,0,,2026-04-28 09:08:42
TXN00022447,TXN-2026-022447,2026-04-28 09:12:38,1000.0,WITHDRAWAL,ACC001225,ATM0315,28.414822,79.353778,0,,2026-04-28 09:12:38
TXN00002436,TXN-2026-002436,2026-04-28 09:20:56,3000.0,WITHDRAWAL,ACC008539,ATM0022,25.357906,82.967212,0,,2026-04-28 09:20:56
TXN00013639,TXN-2026-013639,2026-04-28 09:26:55,2500.0,WITHDRAWAL,ACC000479,ATM0126,29.978275,77.540403,0,,2026-04-28 09:26:55
TXN00007742,TXN-2026-007742,2026-04-28 09:27:42,2000.0,WITHDRAWAL,ACC006398,ATM0438,26.789448,82.204835,0,,2026-04-28 09:27:42
TXN00006105,TXN-2026-006105,2026-04-28 09:35:44,2000.0,WITHDRAWAL,ACC008450,ATM0067,26.795076,82.20421,0,,2026-04-28 09:35:44
TXN00015284,TXN-2026-015284,2026-04-28 09:37:40,1000.0,WITHDRAWAL,ACC001288,ATM0125,26.852494,81.000438,0,,2026-04-28 09:37:40
TXN00006106,TXN-2026-006106,2026-04-28 09:38:48,20000.0,DEPOSIT,ACC004143,ATM0216,26.789731,83.398165,0,,2026-04-28 09:38:48
TXN00023991,TXN-2026-023991,2026-04-28 09:42:44,2000.0,WITHDRAWAL,ACC000555,ATM0388,26.787988,83.401494,0,,2026-04-28 09:42:44
TXN00021372,TXN-2026-021372,2026-04-28 09:44:19,3000.0,WITHDRAWAL,ACC007944,ATM0338,27.923113,78.068811,0,,2026-04-28 09:44:19
TXN00019107,TXN-2026-019107,2026-04-28 09:45:33,3000.0,WITHDRAWAL,ACC000199,ATM0161,28.652462,77.341478,0,,2026-04-28 09:45:33
TXN00026151,TXN-2026-026151,2026-04-28 10:11:15,1000.0,TRANSFER,ACC006610,ATM0020,25.466477,78.579691,0,,2026-04-28 10:11:15
TXN00013511,TXN-2026-013511,2026-04-28 10:11:23,1500.0,WITHDRAWAL,ACC008510,ATM0448,26.770769,82.138475,0,,2026-04-28 10:11:23
TXN00022314,TXN-2026-022314,2026-04-28 10:21:59,1000.0,WITHDRAWAL,ACC004971,ATM0107,26.76171,83.378383,0,,2026-04-28 10:21:59
TXN00011658,TXN-2026-011658,2026-04-28 10:25:34,500.0,WITHDRAWAL,ACC003619,ATM0115,27.920861,78.090481,0,,2026-04-28 10:25:34
TXN00015449,TXN-2026-015449,2026-04-28 10:36:51,1000.0,WITHDRAWAL,ACC000279,ATM0146,27.46838,77.632337,0,,2026-04-28 10:36:51
TXN00005418,TXN-2026-005418,2026-04-28 10:37:19,500.0,WITHDRAWAL,ACC000399,ATM0326,25.308056,83.010765,0,,2026-04-28 10:37:19
TXN00009459,TXN-2026-009459,2026-04-28 10:38:26,0.0,BALANCE_CHECK,ACC002518,ATM0286,25.446361,81.836821,0,,2026-04-28 10:38:26
TXN00029877,TXN-2026-029877,2026-04-28 10:47:33,1000.0,WITHDRAWAL,ACC003986,ATM0418,26.788876,83.399139,0,,2026-04-28 10:47:33
TXN00006762,TXN-2026-006762,2026-04-28 10:57:17,3000.0,WITHDRAWAL,ACC003668,ATM0402,26.422631,80.339152,0,,2026-04-28 10:57:17
TXN00011113,TXN-2026-011113,2026-04-28 11:00:51,0.0,BALANCE_CHECK,ACC007566,ATM0005,27.90986,78.071288,0,,2026-04-28 11:00:51
TXN00021844,TXN-2026-021844,2026-04-28 11:01:21,2000.0,WITHDRAWAL,ACC001052,ATM0155,25.33644,82.993901,0,,2026-04-28 11:01:21
TXN00025752,TXN-2026-025752,2026-04-28 11:05:58,4000.0,WITHDRAWAL,ACC003170,ATM0463,26.878973,80.987982,0,,2026-04-28 11:05:58
TXN00028103,TXN-2026-028103,2026-04-28 11:10:38,500.0,WITHDRAWAL,ACC001546,ATM0127,26.416923,80.336205,0,,2026-04-28 11:10:38
TXN00002778,TXN-2026-002778,2026-04-28 11:15:12,1500.0,WITHDRAWAL,ACC008222,ATM0433,29.963799,77.537386,0,,2026-04-28 11:15:12
TXN00028345,TXN-2026-028345,2026-04-28 11:17:20,1000.0,WITHDRAWAL,ACC003510,ATM0075,28.650715,77.377616,0,,2026-04-28 11:17:20
TXN00006262,TXN-2026-006262,2026-04-28 11:17:49,1000.0,WITHDRAWAL,ACC003796,ATM0011,28.485892,77.516968,0,,2026-04-28 11:17:49
TXN00010661,TXN-2026-010661,2026-04-28 11:28:58,8000.0,WITHDRAWAL,ACC005092,ATM0291,29.970664,77.535731,0,,2026-04-28 11:28:58
TXN00027209,TXN-2026-027209,2026-04-28 11:32:44,2000.0,WITHDRAWAL,ACC002832,ATM0456,25.463169,78.575861,0,,2026-04-28 11:32:44
TXN00028401,TXN-2026-028401,2026-04-28 11:41:44,2000.0,WITHDRAWAL,ACC006263,ATM0492,26.829717,80.908986,0,,2026-04-28 11:41:44
TXN00018369,TXN-2026-018369,2026-04-28 11:56:02,500.0,WITHDRAWAL,ACC003218,ATM0294,25.428216,81.910312,0,,2026-04-28 11:56:02
TXN00002355,TXN-2026-002355,2026-04-28 12:03:16,2500.0,WITHDRAWAL,ACC002361,ATM0158,28.683649,77.455738,0,,2026-04-28 12:03:16
TXN00013906,TXN-2026-013906,2026-04-28 12:04:48,3000.0,WITHDRAWAL,ACC001395,ATM0292,26.797008,82.198572,0,,2026-04-28 12:04:48
TXN00022085,TXN-2026-022085,2026-04-28 12:05:42,500.0,WITHDRAWAL,ACC002775,ATM0336,28.688736,77.447496,0,,2026-04-28 12:05:42
TXN00023785,TXN-2026-023785,2026-04-28 12:10:22,2500.0,WITHDRAWAL,ACC008696,ATM0242,26.774596,83.390649,0,,2026-04-28 12:10:22
TXN00017881,TXN-2026-017881,2026-04-28 12:13:08,3000.0,WITHDRAWAL,ACC003220,ATM0370,26.431557,80.311687,0,,2026-04-28 12:13:08
TXN00007253,TXN-2026-007253,2026-04-28 12:21:26,10000.0,DEPOSIT,ACC001765,ATM0349,25.758475,82.701733,0,,2026-04-28 12:21:26
TXN00020454,TXN-2026-020454,2026-04-28 12:22:37,500.0,WITHDRAWAL,ACC005916,ATM0251,25.436333,78.558993,0,,2026-04-28 12:22:37
TXN00025102,TXN-2026-025102,2026-04-28 12:36:18,500.0,WITHDRAWAL,ACC003853,ATM0383,25.440712,78.555396,0,,2026-04-28 12:36:18
TXN00009940,TXN-2026-009940,2026-04-28 12:38:26,10000.0,WITHDRAWAL,ACC005329,ATM0114,25.141157,82.573677,0,,2026-04-28 12:38:26
TXN00018882,TXN-2026-018882,2026-04-28 12:45:07,500.0,WITHDRAWAL,ACC007049,ATM0327,28.967647,77.726079,0,,2026-04-28 12:45:07
TXN00023341,TXN-2026-023341,2026-04-28 12:45:29,5000.0,WITHDRAWAL,ACC008895,ATM0115,27.920861,78.090481,0,,2026-04-28 12:45:29
TXN00028521,TXN-2026-028521,2026-04-28 13:05:53,4000.0,WITHDRAWAL,ACC008963,ATM0001,28.679441,77.452595,0,,2026-04-28 13:05:53
TXN00009454,TXN-2026-009454,2026-04-28 13:10:59,2000.0,WITHDRAWAL,ACC004533,ATM0107,26.76171,83.378383,0,,2026-04-28 13:10:59
TXN00026131,TXN-2026-026131,2026-04-28 13:20:39,3000.0,TRANSFER,ACC007654,ATM0201,25.310852,82.987759,0,,2026-04-28 13:20:39
TXN00028511,TXN-2026-028511,2026-04-28 13:22:35,5000.0,WITHDRAWAL,ACC008250,ATM0265,29.464528,77.720855,0,,2026-04-28 13:22:35
TXN00025642,TXN-2026-025642,2026-04-28 13:24:14,1000.0,WITHDRAWAL,ACC001282,ATM0469,28.642485,77.377126,0,,2026-04-28 13:24:14
TXN00016155,TXN-2026-016155,2026-04-28 13:29:23,500.0,WITHDRAWAL,ACC002320,ATM0370,26.431557,80.311687,0,,2026-04-28 13:29:23
TXN00012551,TXN-2026-012551,2026-04-28 13:32:35,20000.0,DEPOSIT,ACC002367,ATM0403,25.280528,82.999071,0,,2026-04-28 13:32:35
TXN00026367,TXN-2026-026367,2026-04-28 13:33:38,10000.0,WITHDRAWAL,ACC004523,ATM0479,28.57098,77.323585,0,,2026-04-28 13:33:38
TXN00020928,TXN-2026-020928,2026-04-28 13:40:14,1000.0,WITHDRAWAL,ACC007638,ATM0401,29.483443,77.705672,0,,2026-04-28 13:40:14
TXN00029798,TXN-2026-029798,2026-04-28 13:40:28,0.0,BALANCE_CHECK,ACC004819,ATM0335,27.930747,78.090495,0,,2026-04-28 13:40:28
TXN00017279,TXN-2026-017279,2026-04-28 13:40:41,1000.0,WITHDRAWAL,ACC001338,ATM0114,25.141157,82.573677,0,,2026-04-28 13:40:41
TXN00006939,TXN-2026-006939,2026-04-28 13:42:25,0.0,BALANCE_CHECK,ACC003343,ATM0294,25.428216,81.910312,0,,2026-04-28 13:42:25
TXN00007280,TXN-2026-007280,2026-04-28 13:55:16,1000.0,WITHDRAWAL,ACC006853,ATM0055,29.45737,77.718435,0,,2026-04-28 13:55:16
TXN00004146,TXN-2026-004146,2026-04-28 13:58:13,2000.0,WITHDRAWAL,ACC000149,ATM0168,26.749839,83.372405,0,,2026-04-28 13:58:13
TXN00011605,TXN-2026-011605,2026-04-28 14:00:52,500.0,WITHDRAWAL,ACC008345,ATM0381,26.766487,82.135775,0,,2026-04-28 14:00:52
TXN00012888,TXN-2026-012888,2026-04-28 14:07:50,2000.0,WITHDRAWAL,ACC001264,ATM0408,25.301142,82.987366,0,,2026-04-28 14:07:50
TXN00028342,TXN-2026-028342,2026-04-28 14:09:59,2000.0,WITHDRAWAL,ACC006620,ATM0462,28.366965,79.42212,0,,2026-04-28 14:09:59
TXN00027073,TXN-2026-027073,2026-04-28 14:10:59,1000.0,WITHDRAWAL,ACC007273,ATM0374,28.98978,77.700955,0,,2026-04-28 14:10:59
TXN00029709,TXN-2026-029709,2026-04-28 14:11:10,1500.0,WITHDRAWAL,ACC008504,ATM0062,28.643825,77.36672,0,,2026-04-28 14:11:10
TXN00026459,TXN-2026-026459,2026-04-28 14:11:47,2000.0,WITHDRAWAL,ACC005826,ATM0170,27.162903,78.054218,0,,2026-04-28 14:11:47
TXN00018787,TXN-2026-018787,2026-04-28 14:15:09,3000.0,WITHDRAWAL,ACC005481,ATM0083,28.515759,77.404449,0,,2026-04-28 14:15:09
TXN00012050,TXN-2026-012050,2026-04-28 14:20:14,1500.0,WITHDRAWAL,ACC003363,ATM0475,25.430363,81.908252,0,,2026-04-28 14:20:14
TXN00007070,TXN-2026-007070,2026-04-28 14:28:53,5000.0,WITHDRAWAL,ACC006607,ATM0206,25.37738,81.864008,0,,2026-04-28 14:28:53
TXN00026437,TXN-2026-026437,2026-04-28 14:34:52,3000.0,WITHDRAWAL,ACC005639,ATM0070,26.436589,80.303939,0,,2026-04-28 14:34:52
TXN00002411,TXN-2026-002411,2026-04-28 14:37:57,2000.0,WITHDRAWAL,ACC007251,ATM0278,28.416944,79.355117,0,,2026-04-28 14:37:57
TXN00003026,TXN-2026-003026,2026-04-28 15:01:20,5000.0,TRANSFER,ACC005231,ATM0343,27.166882,78.04652,0,,2026-04-28 15:01:20
TXN00028824,TXN-2026-028824,2026-04-28 15:19:48,1000.0,WITHDRAWAL,ACC004419,ATM0490,29.978526,77.536435,0,,2026-04-28 15:19:48
TXN00010838,TXN-2026-010838,2026-04-28 15:28:30,1500.0,WITHDRAWAL,ACC006818,ATM0051,27.512672,77.668469,0,,2026-04-28 15:28:30
TXN00024712,TXN-2026-024712,2026-04-28 15:39:56,2000.0,WITHDRAWAL,ACC003458,ATM0052,26.430185,80.316886,0,,2026-04-28 15:39:56
TXN00020467,TXN-2026-020467,2026-04-28 15:55:02,3000.0,WITHDRAWAL,ACC008444,ATM0354,25.735365,82.6819,0,,2026-04-28 15:55:02
TXN00010345,TXN-2026-010345,2026-04-28 15:55:05,5000.0,WITHDRAWAL,ACC005302,ATM0216,26.789731,83.398165,0,,2026-04-28 15:55:05
TXN00028808,TXN-2026-028808,2026-04-28 15:56:22,1000.0,WITHDRAWAL,ACC005505,ATM0233,25.382412,81.865005,0,,2026-04-28 15:56:22
TXN00013892,TXN-2026-013892,2026-04-28 16:00:38,0.0,BALANCE_CHECK,ACC001407,ATM0247,26.433148,80.307832,0,,2026-04-28 16:00:38
TXN00029307,TXN-2026-029307,2026-04-28 16:21:21,3000.0,WITHDRAWAL,ACC008887,ATM0035,26.754123,83.374866,0,,2026-04-28 16:21:21
TXN00007682,TXN-2026-007682,2026-04-28 16:23:45,8000.0,WITHDRAWAL,ACC008687,ATM0375,27.152464,78.003145,0,,2026-04-28 16:23:45
TXN00003192,TXN-2026-003192,2026-04-28 16:27:57,2000.0,WITHDRAWAL,ACC007740,ATM0293,26.436619,80.310543,0,,2026-04-28 16:27:57
TXN00016299,TXN-2026-016299,2026-04-28 16:33:59,500.0,WITHDRAWAL,ACC006977,ATM0031,25.147907,82.562632,0,,2026-04-28 16:33:59
TXN00019659,TXN-2026-019659,2026-04-28 16:43:54,1000.0,WITHDRAWAL,ACC006033,ATM0046,26.831874,80.914916,0,,2026-04-28 16:43:54
TXN00024931,TXN-2026-024931,2026-04-28 16:52:08,10000.0,DEPOSIT,ACC007993,ATM0036,28.650026,77.377962,0,,2026-04-28 16:52:08
TXN00002215,TXN-2026-002215,2026-04-28 17:00:07,1000.0,WITHDRAWAL,ACC001695,ATM0263,25.759489,82.690967,0,,2026-04-28 17:00:07
TXN00008884,TXN-2026-008884,2026-04-28 17:04:00,4000.0,WITHDRAWAL,ACC001397,ATM0491,27.919928,78.095914,0,,2026-04-28 17:04:00
TXN00007216,TXN-2026-007216,2026-04-28 17:04:19,4000.0,WITHDRAWAL,ACC002082,ATM0399,28.571521,77.323329,0,,2026-04-28 17:04:19
TXN00009491,TXN-2026-009491,2026-04-28 17:06:00,1000.0,WITHDRAWAL,ACC002151,ATM0423,28.810252,78.742308,0,,2026-04-28 17:06:00
TXN00017293,TXN-2026-017293,2026-04-28 17:18:33,2500.0,WITHDRAWAL,ACC005262,ATM0004,28.556937,77.326752,0,,2026-04-28 17:18:33
TXN00028385,TXN-2026-028385,2026-04-28 17:21:00,2000.0,WITHDRAWAL,ACC008137,ATM0397,27.157897,78.009738,0,,2026-04-28 17:21:00
TXN00026242,TXN-2026-026242,2026-04-28 17:30:40,0.0,BALANCE_CHECK,ACC007982,ATM0386,25.359044,82.962313,0,,2026-04-28 17:30:40
TXN00003910,TXN-2026-003910,2026-04-28 17:38:48,2500.0,WITHDRAWAL,ACC008624,ATM0087,28.619804,77.36927,0,,2026-04-28 17:38:48
TXN00028242,TXN-2026-028242,2026-04-28 17:45:21,5000.0,TRANSFER,ACC008210,ATM0355,28.991254,77.703127,0,,2026-04-28 17:45:21
TXN00012089,TXN-2026-012089,2026-04-28 17:46:53,0.0,BALANCE_CHECK,ACC004620,ATM0385,28.846383,78.764997,0,,2026-04-28 17:46:53
TXN00029645,TXN-2026-029645,2026-04-28 17:56:56,2000.0,WITHDRAWAL,ACC001147,ATM0239,29.970717,77.547418,0,,2026-04-28 17:56:56
TXN00001707,TXN-2026-001707,2026-04-28 18:07:30,20000.0,WITHDRAWAL,ACC_MULE_0154,ATM0244,25.4532,81.835528,1,COMP000284,2026-04-28 18:07:30
TXN00029769,TXN-2026-029769,2026-04-28 18:11:37,500.0,WITHDRAWAL,ACC002160,ATM0365,26.843324,80.919499,0,,2026-04-28 18:11:37
TXN00001708,TXN-2026-001708,2026-04-28 18:15:24,25000.0,WITHDRAWAL,ACC_MULE_0154,ATM0244,25.4532,81.835528,1,COMP000284,2026-04-28 18:15:24
TXN00009311,TXN-2026-009311,2026-04-28 18:18:28,3000.0,WITHDRAWAL,ACC006473,ATM0275,25.39701,81.867887,0,,2026-04-28 18:18:28
TXN00029220,TXN-2026-029220,2026-04-28 18:27:34,4000.0,WITHDRAWAL,ACC001139,ATM0202,28.842654,78.763635,0,,2026-04-28 18:27:34
TXN00001709,TXN-2026-001709,2026-04-28 18:27:52,10000.0,WITHDRAWAL,ACC_MULE_0154,ATM0244,25.4532,81.835528,1,COMP000284,2026-04-28 18:27:52
TXN00020451,TXN-2026-020451,2026-04-28 18:31:07,1500.0,WITHDRAWAL,ACC007694,ATM0216,26.789731,83.398165,0,,2026-04-28 18:31:07
TXN00001710,TXN-2026-001710,2026-04-28 18:35:07,10000.0,WITHDRAWAL,ACC_MULE_0154,ATM0244,25.4532,81.835528,1,COMP000284,2026-04-28 18:35:07
TXN00001711,TXN-2026-001711,2026-04-28 18:45:54,20000.0,WITHDRAWAL,ACC_MULE_0154,ATM0244,25.4532,81.835528,1,COMP000284,2026-04-28 18:45:54
TXN00006607,TXN-2026-006607,2026-04-28 18:47:17,2000.0,WITHDRAWAL,ACC002341,ATM0092,27.160455,78.045019,0,,2026-04-28 18:47:17
TXN00020319,TXN-2026-020319,2026-04-28 18:56:04,3000.0,WITHDRAWAL,ACC008525,ATM0026,27.505859,77.668878,0,,2026-04-28 18:56:04
TXN00001712,TXN-2026-001712,2026-04-28 18:56:13,10000.0,WITHDRAWAL,ACC_MULE_0154,ATM0244,25.4532,81.835528,1,COMP000284,2026-04-28 18:56:13
TXN00012864,TXN-2026-012864,2026-04-28 19:00:47,2000.0,WITHDRAWAL,ACC000696,ATM0435,29.945508,77.522345,0,,2026-04-28 19:00:47
TXN00001713,TXN-2026-001713,2026-04-28 19:06:14,15000.0,WITHDRAWAL,ACC_MULE_0154,ATM0244,25.4532,81.835528,1,COMP000284,2026-04-28 19:06:14
TXN00025712,TXN-2026-025712,2026-04-28 19:18:59,500.0,WITHDRAWAL,ACC003556,ATM0259,27.155851,78.040111,0,,2026-04-28 19:18:59
TXN00025933,TXN-2026-025933,2026-04-28 19:44:14,1000.0,WITHDRAWAL,ACC002439,ATM0296,25.166036,82.495771,0,,2026-04-28 19:44:14
TXN00027058,TXN-2026-027058,2026-04-28 20:13:23,500.0,WITHDRAWAL,ACC002726,ATM0445,28.841446,78.761369,0,,2026-04-28 20:13:23
TXN00009220,TXN-2026-009220,2026-04-28 21:01:08,3000.0,WITHDRAWAL,ACC004927,ATM0172,26.759251,83.365301,0,,2026-04-28 21:01:08
TXN00006307,TXN-2026-006307,2026-04-28 21:27:00,1500.0,WITHDRAWAL,ACC003294,ATM0256,25.756836,82.689371,0,,2026-04-28 21:27:00
TXN00027298,TXN-2026-027298,2026-04-28 21:55:01,1500.0,WITHDRAWAL,ACC002392,ATM0090,28.478025,77.505017,0,,2026-04-28 21:55:01
TXN00026262,TXN-2026-026262,2026-04-28 22:02:11,2500.0,WITHDRAWAL,ACC008390,ATM0268,27.161246,78.400457,0,,2026-04-28 22:02:11
TXN00017523,TXN-2026-017523,2026-04-28 23:24:46,1000.0,WITHDRAWAL,ACC001554,ATM0364,28.621253,77.365852,0,,2026-04-28 23:24:46
TXN00028057,TXN-2026-028057,2026-04-29 00:20:22,3000.0,TRANSFER,ACC005952,ATM0136,25.366694,83.019728,0,,2026-04-29 00:20:22
TXN00016423,TXN-2026-016423,2026-04-29 01:37:02,2000.0,WITHDRAWAL,ACC001236,ATM0461,28.806055,78.739724,0,,2026-04-29 01:37:02
TXN00027508,TXN-2026-027508,2026-04-29 05:20:57,500.0,WITHDRAWAL,ACC006363,ATM0148,25.432177,78.55599,0,,2026-04-29 05:20:57
TXN00018937,TXN-2026-018937,2026-04-29 06:34:55,0.0,BALANCE_CHECK,ACC008877,ATM0490,29.978526,77.536435,0,,2026-04-29 06:34:55
TXN00025970,TXN-2026-025970,2026-04-29 07:04:42,1500.0,WITHDRAWAL,ACC006412,ATM0110,25.149378,82.572394,0,,2026-04-29 07:04:42
